location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,214,136,150,162,176,182,188,193,198,202,206,210,214,218,222,229,237,245,255,268,284,311,336,367,2021-07-31,day
GB,549,358,387,412,443,466,478,493,504,514,526,535,549,564,575,585,600,616,632,648,667,690,716,751,2021-07-31,day
NL,30,19,20,21,23,24,25,26,27,28,28,29,30,30,31,32,33,34,35,37,38,41,44,47,2021-07-31,day
PL,29,17,18,18,19,19,20,20,21,23,25,27,29,31,34,37,40,43,45,48,50,54,57,62,2021-07-31,day
SE,5,1,1,1,1,2,2,3,3,3,4,4,5,6,6,7,8,10,11,13,17,24,32,46,2021-07-31,day
