location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,484,396,409,420,433,443,450,457,463,468,473,479,484,489,495,500,506,513,520,529,541,558,573,592,2021-06-26,day
GB,102,74,81,83,86,87,89,90,91,94,97,100,102,106,108,110,112,114,116,122,130,144,157,174,2021-06-26,day
NL,12,7,8,8,9,9,10,10,11,11,11,11,12,12,12,13,13,14,14,15,16,17,18,20,2021-06-26,day
PL,156,104,110,117,124,130,134,138,142,145,149,152,156,159,163,167,170,175,179,185,193,207,219,230,2021-06-26,day
