location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,2629,1999,2088,2167,2262,2328,2382,2429,2472,2513,2552,2590,2629,2667,2707,2749,2794,2843,2899,2966,3052,3183,3302,3447,2021-02-27,day
PL,1268,998,1035,1069,1109,1138,1161,1181,1200,1217,1234,1251,1268,1285,1302,1321,1341,1363,1388,1417,1456,1516,1570,1636,2021-02-27,day
