location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,106,89,91,93,95,96,98,99,100,100,101,103,106,109,113,117,121,125,131,137,146,160,173,189,2021-07-24,day
GB,418,319,338,344,351,358,366,374,380,387,397,407,418,428,439,446,455,464,474,485,497,521,544,573,2021-07-24,day
PL,43,29,30,32,35,36,37,38,39,40,41,42,43,44,44,45,46,47,48,50,52,54,57,59,2021-07-24,day
