location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,275,128,149,162,183,197,209,225,234,243,254,265,275,285,298,310,328,345,369,394,431,478,533,584,2021-08-14,day
GB,566,429,454,473,497,514,527,535,542,548,554,560,566,573,579,585,592,600,609,619,632,652,672,700,2021-08-14,day
PL,33,21,23,25,27,27,28,29,30,31,32,32,33,34,35,36,37,38,39,40,43,46,48,51,2021-08-14,day
