location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,2752,2679,2689,2697,2711,2718,2723,2728,2734,2740,2743,2748,2752,2756,2760,2764,2768,2772,2776,2783,2791,2804,2815,2822,2021-04-03,day
