location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,847,788,795,804,812,818,824,830,835,838,842,845,847,851,854,858,861,866,869,876,885,894,905,920,2021-06-05,day
