location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,114,90,92,93,97,98,100,102,105,107,110,112,114,116,119,121,123,125,128,130,132,135,137,139,2021-07-03,day
