location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,1348,1255,1270,1281,1296,1305,1314,1320,1326,1332,1338,1343,1348,1354,1358,1362,1369,1375,1381,1389,1398,1416,1425,1441,2021-05-22,day
