location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,135,124,126,127,128,130,130,131,132,132,133,134,135,135,136,137,138,139,139,140,142,144,145,147,2021-06-26,day
