location,forecast_USC-SIkJalpha,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
LT,4130.0,3317.0,3317.0,3317.0,3317.0,3472.0,4092.0,4094.0,4110.0,4115.0,4119.0,4133.0,4148.0,4157.0,4168.0,4181.0,4181.0,4181.0,4183.0,4751.0,4893.0,4893.0,4893.0,4893.0,2021-08-28,day
LU,246.0,185.0,185.0,185.0,185.0,196.0,241.0,242.0,243.0,244.0,244.0,244.0,245.0,245.0,246.0,247.0,249.0,250.0,250.0,298.0,310.0,310.0,310.0,310.0,2021-08-28,day
LV,1037.0,934.0,934.0,934.0,934.0,943.0,980.0,980.0,980.0,1023.0,1034.0,1034.0,1034.0,1034.0,1034.0,1036.0,1045.0,1045.0,1045.0,1167.0,1198.0,1198.0,1198.0,1198.0,2021-08-28,day
MT,303.0,0.0,0.0,85.0,213.0,213.0,214.0,220.0,220.0,220.0,285.0,312.0,330.0,348.0,348.0,348.0,349.0,353.0,353.0,451.0,475.0,475.0,475.0,475.0,2021-08-28,day
NL,11594.0,7862.0,7862.0,7862.0,7862.0,8164.0,9376.0,9376.0,9376.0,11093.0,11524.0,11526.0,11543.0,11559.0,11561.0,11586.0,11683.0,11698.0,11713.0,16380.0,17546.0,17546.0,17546.0,17546.0,2021-08-28,day
NO,4334.0,3528.0,3528.0,3528.0,3528.0,3684.0,4307.0,4318.0,4325.0,4330.0,4334.0,4336.0,4341.0,4346.0,4350.0,4361.0,4371.0,4371.0,4371.0,4955.0,5101.0,5101.0,5101.0,5101.0,2021-08-28,day
PL,1478.0,1311.0,1311.0,1311.0,1311.0,1343.0,1468.0,1471.0,1472.0,1474.0,1475.0,1475.0,1475.0,1475.0,1476.0,1479.0,1482.0,1490.0,1492.0,1616.0,1647.0,1647.0,1647.0,1647.0,2021-08-28,day
PT,12099.0,11337.0,11337.0,11337.0,11337.0,11381.0,11558.0,11558.0,11558.0,11941.0,12039.0,12041.0,12061.0,12080.0,12083.0,12101.0,12168.0,12174.0,12181.0,13157.0,13401.0,13401.0,13401.0,13401.0,2021-08-28,day
RO,8082.0,4780.0,4780.0,5005.0,5536.0,6027.0,6214.0,6341.0,6563.0,7330.0,7516.0,7516.0,7774.0,8032.0,8032.0,8165.0,8699.0,8699.0,8699.0,11677.0,12477.0,12549.0,12581.0,12581.0,2021-08-28,day
SE,6519.0,5310.0,5310.0,5310.0,5310.0,5547.0,6492.0,6498.0,6505.0,6514.0,6521.0,6526.0,6529.0,6532.0,6537.0,6547.0,6567.0,6567.0,6567.0,7456.0,7678.0,7678.0,7678.0,7678.0,2021-08-28,day
SI,2225.0,1916.0,1916.0,1916.0,1916.0,1962.0,2146.0,2146.0,2146.0,2199.0,2212.0,2212.0,2217.0,2221.0,2221.0,2223.0,2231.0,2241.0,2250.0,2540.0,2612.0,2612.0,2612.0,2612.0,2021-08-28,day
SK,548.0,509.0,509.0,509.0,509.0,515.0,537.0,537.0,537.0,541.0,542.0,542.0,543.0,543.0,544.0,548.0,557.0,557.0,558.0,589.0,597.0,597.0,597.0,597.0,2021-08-28,day
