location,forecast_epiforecasts-EpiNow2,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,1763,1206,1232,1274,1350,1405,1464,1519,1568,1610,1657,1712,1763,1816,1885,1946,2009,2082,2159,2240,2353,2537,2643,2703,2021-03-06,day
PL,1208,770,789,821,873,918,961,996,1043,1085,1131,1170,1208,1252,1299,1352,1404,1447,1515,1585,1661,1765,1831,1880,2021-03-06,day
