location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,609,396,414,461,488,514,530,549,562,574,585,598,609,625,634,647,660,671,690,708,734,763,796,845,2021-07-10,day
