location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,7892,6661,6824,6993,7191,7314,7414,7527,7598,7670,7751,7828,7892,7952,8059,8177,8278,8386,8515,8662,8828,9029,9266,9639,2021-06-05,day
