location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,2856,2453,2500,2553,2619,2667,2703,2734,2755,2780,2805,2826,2856,2883,2906,2936,2960,2989,3021,3048,3101,3174,3229,3342,2021-06-19,day
