location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,206575,194026,195850,197484,199850,201019,202029,202954,203723,204607,205353,205950,206575,207164,207875,208454,209262,210062,210745,211777,213407,215300,216633,218467,2021-04-10,day
