location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,4856,3968,4077,4209,4347,4429,4501,4560,4633,4693,4749,4786,4856,4910,4972,5023,5096,5166,5267,5359,5445,5577,5798,6031,2021-06-12,day
