location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,47734,42911,43699,44279,45009,45545,46017,46334,46642,46870,47116,47436,47734,48014,48279,48516,48761,49121,49477,49864,50492,51416,52056,52956,2021-02-27,day
