location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,162668,140965,144102,146639,150461,152843,154259,155747,157413,158737,160386,161555,162668,163745,165159,166332,167629,169364,170963,173123,175644,179435,182624,186861,2021-03-27,day
