location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,125760,110383,113497,115048,117360,118895,120352,121543,122488,123229,123915,124949,125760,126752,127669,128399,129153,130143,131176,132658,134287,136489,138563,139926,2021-04-24,day
