location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,27703,23690,24424,24839,25434,25923,26290,26567,26804,27017,27215,27459,27703,27924,28093,28346,28558,28894,29208,29617,30092,30729,31239,31806,2021-05-15,day
