location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,11748,9932,10144,10328,10645,10878,11051,11186,11313,11400,11544,11654,11748,11862,12011,12126,12249,12425,12627,12802,13134,13609,13906,14224,2021-05-29,day
