,country,target_date,forecast
0,Fiji,2020-08-09,0.0
1,North Macedonia,2020-08-09,34.63149485044619
2,Afghanistan,2020-08-09,0.08323037791865318
3,Monaco,2020-08-09,0.0
4,Tanzania,2020-08-09,0.0
5,Equatorial Guinea,2020-08-09,64.07864815421664
6,Jordan,2020-08-09,0.0014241283472387067
7,Congo (Brazzaville),2020-08-09,0.0
8,Uruguay,2020-08-09,1.0810633962253888
9,Mozambique,2020-08-09,1.1090356811848032
10,Serbia,2020-08-09,49.34084313700839
11,Colombia,2020-08-09,2354.2480585490375
12,Montenegro,2020-08-09,6.018512664409279
13,Slovenia,2020-08-09,8.254370950459077
14,China,2020-08-09,2.888454243660817
15,Malaysia,2020-08-09,1.5123945263918017
16,Bolivia,2020-08-09,657.364897156991
17,Romania,2020-08-09,276.52418095245366
18,Cyprus,2020-08-09,0.0
19,Singapore,2020-08-09,0.0
20,Latvia,2020-08-09,3.895018413709117
21,Jamaica,2020-08-09,1.2391716795249348
22,Guyana,2020-08-09,0.7858476934670939
23,Cameroon,2020-08-09,0.0
24,Switzerland,2020-08-09,7.307511794776019
25,Gambia,2020-08-09,1.8447973923897951
26,Bahrain,2020-08-09,2.361658744656353
27,Norway,2020-08-09,0.041976086513301425
28,Cabo Verde,2020-08-09,1.8683595553038685
29,Taiwan*,2020-08-09,0.0
30,West Bank and Gaza,2020-08-09,2.165598734358582
31,Mexico,2020-08-09,3649.537974738836
32,San Marino,2020-08-09,0.0
33,Bangladesh,2020-08-09,183.93962350099673
34,Cambodia,2020-08-09,0.0
35,Bulgaria,2020-08-09,60.34046438156287
36,Albania,2020-08-09,25.74951704965241
37,Sweden,2020-08-09,7.444617355237824
38,Ukraine,2020-08-09,133.59489588995643
39,Poland,2020-08-09,66.06258543218837
40,Ecuador,2020-08-09,256.576943060928
41,Costa Rica,2020-08-09,79.74867920673677
42,Chad,2020-08-09,0.0
43,Azerbaijan,2020-08-09,35.73583272886572
44,Grenada,2020-08-09,0.0
45,Burma,2020-08-09,0.0
46,Kosovo,2020-08-09,95.3311317560117
47,Saint Kitts and Nevis,2020-08-09,0.0
48,Panama,2020-08-09,179.95281209005338
49,Kazakhstan,2020-08-09,186.78594440655866
50,India,2020-08-09,5913.830495436356
51,Dominica,2020-08-09,0.0
52,Trinidad and Tobago,2020-08-09,0.0
53,Nigeria,2020-08-09,15.784184027449783
54,Belize,2020-08-09,0.0
55,Somalia,2020-08-09,0.0
56,Guinea,2020-08-09,0.0
57,Turkey,2020-08-09,111.86458334428607
58,Laos,2020-08-09,0.0
59,Malta,2020-08-09,0.0
60,Ghana,2020-08-09,29.35865183170236
61,Saint Lucia,2020-08-09,0.0
62,Honduras,2020-08-09,262.57393698219175
63,Chile,2020-08-09,630.4603137980066
64,Cote d'Ivoire,2020-08-09,5.263805679582532
65,Czechia,2020-08-09,16.23252171327141
66,Tunisia,2020-08-09,0.8429693541962067
67,Mali,2020-08-09,0.0
68,Zambia,2020-08-09,37.011824070716955
69,Benin,2020-08-09,0.10072040854430497
70,Japan,2020-08-09,20.826994352219344
71,Comoros,2020-08-09,0.0
72,Italy,2020-08-09,32.57674208331446
73,Mauritania,2020-08-09,0.0
74,El Salvador,2020-08-09,75.25148512615976
75,Lesotho,2020-08-09,4.297404073036834
76,Sudan,2020-08-09,49.924056330698704
77,Lebanon,2020-08-09,13.863830469929212
78,US,2020-08-09,8455.242282858293
79,Israel,2020-08-09,75.34528193933193
80,Georgia,2020-08-09,0.7350118578385079
81,Dominican Republic,2020-08-09,152.89924167784852
82,Maldives,2020-08-09,2.334182507861385
83,Mauritius,2020-08-09,0.0
84,Uzbekistan,2020-08-09,35.41563991363236
85,Finland,2020-08-09,0.02480850649300237
86,Lithuania,2020-08-09,0.011052617784329755
87,Djibouti,2020-08-09,0.5662389728664152
88,"Korea, South",2020-08-09,1.0169990518117515
89,United Kingdom,2020-08-09,430.53965877865994
90,Central African Republic,2020-08-09,0.448790182455177
91,Syria,2020-08-09,6.270897331736556
92,Guinea-Bissau,2020-08-09,0.22932243658290474
93,Nepal,2020-08-09,11.94765252146425
94,Australia,2020-08-09,59.883290081361025
95,Iran,2020-08-09,1544.6112307517833
96,Mongolia,2020-08-09,0.0
97,France,2020-08-09,121.50618753419258
98,Sri Lanka,2020-08-09,0.0
99,Saint Vincent and the Grenadines,2020-08-09,0.0
100,Barbados,2020-08-09,0.0
101,Moldova,2020-08-09,68.85682512855487
102,Belarus,2020-08-09,32.53155821469386
103,United Arab Emirates,2020-08-09,6.97948835242687
104,Malawi,2020-08-09,40.674168711141334
105,New Zealand,2020-08-09,0.0
106,Andorra,2020-08-09,0.0
107,Gabon,2020-08-09,1.1223484665402736
108,Holy See,2020-08-09,0.0
109,Papua New Guinea,2020-08-09,1.5744001438604007
110,Ethiopia,2020-08-09,135.12638286501465
111,Angola,2020-08-09,15.103032943619013
112,Sao Tome and Principe,2020-08-09,1.0918893843575788
113,Niger,2020-08-09,0.0
114,Vietnam,2020-08-09,12.765503861198205
115,Kenya,2020-08-09,107.61111677422633
116,Iceland,2020-08-09,0.0
117,Congo (Kinshasa),2020-08-09,10.795583008767409
118,Burundi,2020-08-09,0.0
119,Senegal,2020-08-09,18.86913585531343
120,Bahamas,2020-08-09,2.6552031902883897
121,Austria,2020-08-09,4.29491759469181
122,Brazil,2020-08-09,6710.786131029468
123,Pakistan,2020-08-09,78.57604661747519
124,Kuwait,2020-08-09,21.668928641398566
125,Timor-Leste,2020-08-09,0.0
126,Netherlands,2020-08-09,17.9713925918968
127,Liechtenstein,2020-08-09,0.0
128,Slovakia,2020-08-09,0.0
129,Qatar,2020-08-09,17.897247645880014
130,Iraq,2020-08-09,447.7749984499151
131,Uganda,2020-08-09,7.90452798123275
132,Bosnia and Herzegovina,2020-08-09,77.31852213523791
133,Paraguay,2020-08-09,14.263139677039206
134,Germany,2020-08-09,37.529958156923385
135,South Africa,2020-08-09,1586.5521065609464
136,Egypt,2020-08-09,214.65833429540635
137,Estonia,2020-08-09,0.0
138,Peru,2020-08-09,2736.5186697010067
139,Russia,2020-08-09,793.3789997457752
140,Bhutan,2020-08-09,0.0
141,Tajikistan,2020-08-09,0.8670594475670157
142,Luxembourg,2020-08-09,5.760816960488086
143,Canada,2020-08-09,50.11779102114815
144,Venezuela,2020-08-09,36.89512115131825
145,Haiti,2020-08-09,9.93664671760314
146,Belgium,2020-08-09,32.713490889389504
147,Antigua and Barbuda,2020-08-09,0.0
148,Argentina,2020-08-09,787.6513112423227
149,Spain,2020-08-09,5.968518146426504
150,Seychelles,2020-08-09,0.0
151,Armenia,2020-08-09,34.80034998879876
152,Sierra Leone,2020-08-09,0.0
153,Indonesia,2020-08-09,407.5349665288195
154,Togo,2020-08-09,5.357330995450457
155,Morocco,2020-08-09,105.16280674942976
156,Thailand,2020-08-09,0.0
157,Denmark,2020-08-09,1.5265263117363475
158,Algeria,2020-08-09,72.48801108499833
159,Libya,2020-08-09,35.57087705668056
160,Hungary,2020-08-09,0.18133916755368773
161,Eritrea,2020-08-09,0.0
162,Nicaragua,2020-08-09,0.0
163,Kyrgyzstan,2020-08-09,476.78207063836226
164,Eswatini,2020-08-09,8.820223586984042
165,Rwanda,2020-08-09,0.0030727391202542975
166,Brunei,2020-08-09,0.0
167,Cuba,2020-08-09,0.0
168,Portugal,2020-08-09,13.87330415934025
169,Saudi Arabia,2020-08-09,134.76800817807953
170,Yemen,2020-08-09,10.484763548797048
171,Oman,2020-08-09,69.60257911381291
172,Ireland,2020-08-09,42.57324617007498
173,Liberia,2020-08-09,8.56710019622578
174,Botswana,2020-08-09,0.6614505182257031
175,Suriname,2020-08-09,5.005109896457007
176,Namibia,2020-08-09,6.556465230657455
177,Zimbabwe,2020-08-09,27.819998519661837
178,Croatia,2020-08-09,10.730372234471616
179,Burkina Faso,2020-08-09,0.0
180,Madagascar,2020-08-09,35.15369803874347
181,Greece,2020-08-09,10.18345876229941
182,Philippines,2020-08-09,177.05482806432155
183,South Sudan,2020-08-09,0.0
184,Guatemala,2020-08-09,321.3854823789552
