,country,target_date,forecast
0,Fiji,2021-10-29,4.43370881502733
1,North Macedonia,2021-10-29,111.15706449971003
2,Afghanistan,2021-10-29,14.078937173468148
3,Monaco,2021-10-29,0.6654957059305957
4,Tanzania,2021-10-29,0.6307694456662603
5,Equatorial Guinea,2021-10-29,9.259422377051493
6,Jordan,2021-10-29,77.6021671727849
7,Congo (Brazzaville),2021-10-29,19.990089995665187
8,Uruguay,2021-10-29,4.1943489232508
9,Mozambique,2021-10-29,1.266208396120419
10,Serbia,2021-10-29,417.9572975875344
11,Colombia,2021-10-29,177.0391867172293
12,Montenegro,2021-10-29,32.88849547521886
13,Slovenia,2021-10-29,54.35741048570071
14,China,2021-10-29,0.0
15,Malaysia,2021-10-29,450.68570149592415
16,Bolivia,2021-10-29,85.61815936585481
17,Romania,2021-10-29,3332.5725641693207
18,Cyprus,2021-10-29,8.940393855287311
19,Singapore,2021-10-29,53.086183649586474
20,Latvia,2021-10-29,165.92483430974562
21,Jamaica,2021-10-29,109.62487710665437
22,Guyana,2021-10-29,32.15991628296706
23,Cameroon,2021-10-29,82.76390330107142
24,Switzerland,2021-10-29,19.02602394159112
25,Gambia,2021-10-29,0.016415304956524324
26,Bahrain,2021-10-29,2.1581551086078434
27,Norway,2021-10-29,4.372151576201986
28,Cabo Verde,2021-10-29,0.13624882162497443
29,Taiwan*,2021-10-29,0.10881940020431102
30,West Bank and Gaza,2021-10-29,50.76021960498019
31,Mexico,2021-10-29,1625.4571157658356
32,San Marino,2021-10-29,0.0
33,Bangladesh,2021-10-29,39.03757479737396
34,Cambodia,2021-10-29,91.27757518070575
35,Bulgaria,2021-10-29,843.1391744732355
36,Albania,2021-10-29,46.766261471889266
37,Sweden,2021-10-29,32.79044631894976
38,Ukraine,2021-10-29,3446.2028183111543
39,Poland,2021-10-29,322.8452581166639
40,Ecuador,2021-10-29,117.83774206163798
41,Costa Rica,2021-10-29,115.47022561700487
42,Chad,2021-10-29,0.0
43,Azerbaijan,2021-10-29,110.16571195349934
44,Grenada,2021-10-29,0.16373327650245528
45,Burma,2021-10-29,168.85971399405025
46,Kosovo,2021-10-29,0.0
47,Saint Kitts and Nevis,2021-10-29,0.5103989024428799
48,Panama,2021-10-29,11.39093654151202
49,Kazakhstan,2021-10-29,199.14306230672446
50,India,2021-10-29,941.8893051088089
51,Dominica,2021-10-29,1.1212989018435096
52,Marshall Islands,2021-10-29,0.0
53,Trinidad and Tobago,2021-10-29,53.24483733073407
54,Nigeria,2021-10-29,31.55106488981619
55,Belize,2021-10-29,7.8685113405351785
56,Somalia,2021-10-29,0.4781835831902299
57,Solomon Islands,2021-10-29,0.0
58,Guinea,2021-10-29,0.13209762812806503
59,Summer Olympics 2020,2021-10-29,0.0
60,Turkey,2021-10-29,1402.6599783974234
61,Laos,2021-10-29,23.177130537139128
62,Malta,2021-10-29,0.06704953347360743
63,Ghana,2021-10-29,3.000568002054706
64,Saint Lucia,2021-10-29,0.15981256170360325
65,Honduras,2021-10-29,60.1564568286758
66,Chile,2021-10-29,107.74604302807711
67,Cote d'Ivoire,2021-10-29,13.601948874659342
68,Czechia,2021-10-29,82.44498779027708
69,Tunisia,2021-10-29,52.785080176403426
70,Mali,2021-10-29,2.872188487144058
71,Zambia,2021-10-29,0.0
72,Benin,2021-10-29,0.07861963976895936
73,Japan,2021-10-29,77.46151836359059
74,Comoros,2021-10-29,0.0
75,Italy,2021-10-29,231.81815242755692
76,Mauritania,2021-10-29,4.383465737338042
77,El Salvador,2021-10-29,108.75523431664033
78,Lesotho,2021-10-29,1.109484428429937
79,Sudan,2021-10-29,170.60548924742488
80,Lebanon,2021-10-29,21.618174264207482
81,US,2021-10-29,12511.516553092166
82,Israel,2021-10-29,56.89672277783575
83,Georgia,2021-10-29,316.3258071615801
84,Dominican Republic,2021-10-29,31.566010997147714
85,Maldives,2021-10-29,4.908273068692836
86,Mauritius,2021-10-29,22.764342758865496
87,Uzbekistan,2021-10-29,14.3451877223074
88,Finland,2021-10-29,22.465562710429367
89,Lithuania,2021-10-29,204.46973907929078
90,Djibouti,2021-10-29,0.0
91,"Korea, South",2021-10-29,100.27550244151189
92,United Kingdom,2021-10-29,1097.074764513818
93,Central African Republic,2021-10-29,0.0
94,Syria,2021-10-29,112.84409771180572
95,Vanuatu,2021-10-29,0.0
96,Guinea-Bissau,2021-10-29,0.10626980152630949
97,Nepal,2021-10-29,51.985425533792295
98,Australia,2021-10-29,118.07120360204772
99,Iran,2021-10-29,1071.9710307093192
100,Mongolia,2021-10-29,150.17841697322842
101,France,2021-10-29,177.77723049175984
102,Sri Lanka,2021-10-29,58.911940746756954
103,Saint Vincent and the Grenadines,2021-10-29,18.53719454990167
104,Barbados,2021-10-29,25.645404651940794
105,Moldova,2021-10-29,301.9391829995875
106,Belarus,2021-10-29,112.31142935378466
107,United Arab Emirates,2021-10-29,13.994438426721445
108,Malawi,2021-10-29,0.5695541112363571
109,New Zealand,2021-10-29,0.04516671297544761
110,Andorra,2021-10-29,0.0
111,Kiribati,2021-10-29,0.0
112,Gabon,2021-10-29,8.65648371797559
113,Holy See,2021-10-29,0.0
114,Papua New Guinea,2021-10-29,68.35049431278077
115,Ethiopia,2021-10-29,101.23509641871806
116,Angola,2021-10-29,19.16582372456901
117,Sao Tome and Principe,2021-10-29,0.19626549068411947
118,Niger,2021-10-29,1.7602673041918138
119,Vietnam,2021-10-29,297.607928452795
120,Kenya,2021-10-29,62.50585569032228
121,Iceland,2021-10-29,0.0
122,Congo (Kinshasa),2021-10-29,0.020014658199215773
123,Burundi,2021-10-29,0.0
124,Senegal,2021-10-29,5.495734604808149
125,Samoa,2021-10-29,0.0
126,Bahamas,2021-10-29,12.766832269930774
127,Austria,2021-10-29,90.90083493561724
128,Brazil,2021-10-29,1876.769538911758
129,Kuwait,2021-10-29,4.475900998741508
130,Timor-Leste,2021-10-29,0.1099412563467439
131,Pakistan,2021-10-29,65.47157883043474
132,Netherlands,2021-10-29,71.23555660496277
133,Palau,2021-10-29,0.0
134,Liechtenstein,2021-10-29,0.0
135,Slovakia,2021-10-29,33.17926084840656
136,Iraq,2021-10-29,165.50308985476659
137,Uganda,2021-10-29,11.602148813979511
138,Bosnia and Herzegovina,2021-10-29,221.30223896956159
139,Paraguay,2021-10-29,20.297625949900976
140,Germany,2021-10-29,472.65354116911476
141,South Africa,2021-10-29,322.65091676748125
142,Egypt,2021-10-29,332.74570769223646
143,Estonia,2021-10-29,40.21111222585296
144,Peru,2021-10-29,257.2141257596668
145,Russia,2021-10-29,7295.4799866826215
146,Bhutan,2021-10-29,0.0
147,Micronesia,2021-10-29,0.0
148,Qatar,2021-10-29,0.0
149,Tajikistan,2021-10-29,0.0
150,Luxembourg,2021-10-29,2.6812049925418933
151,Canada,2021-10-29,296.7940879008347
152,Venezuela,2021-10-29,93.1787045821302
153,Haiti,2021-10-29,0.0
154,Belgium,2021-10-29,135.37668673579174
155,Antigua and Barbuda,2021-10-29,2.5617613398570427
156,Argentina,2021-10-29,94.01968104294792
157,Spain,2021-10-29,204.21692413129495
158,Seychelles,2021-10-29,0.0
159,Armenia,2021-10-29,253.046514904594
160,Sierra Leone,2021-10-29,0.0
161,Indonesia,2021-10-29,165.4220915903279
162,Togo,2021-10-29,2.022364738246864
163,Morocco,2021-10-29,35.47484695040839
164,Thailand,2021-10-29,479.20723949146486
165,Denmark,2021-10-29,40.50694158644819
166,Algeria,2021-10-29,11.618470413810428
167,Libya,2021-10-29,136.7726233063613
168,Hungary,2021-10-29,194.93236774986872
169,Eritrea,2021-10-29,0.0281973198616825
170,Nicaragua,2021-10-29,0.8566243019662352
171,Kyrgyzstan,2021-10-29,19.8867095820151
172,Eswatini,2021-10-29,6.063420046481042
