location,forecast_IEM_Health-CovidProject,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,78,27,33,39,47,52,57,61,64,68,71,75,78,81,84,88,93,97,102,108,115,127,139,150,2021-10-16,day
BE,69,15,24,31,39,44,48,52,56,59,62,65,69,72,76,79,83,88,93,99,107,121,133,150,2021-10-16,day
BG,619,407,454,485,517,538,555,567,579,589,599,610,619,629,639,649,661,674,688,704,725,758,784,835,2021-10-16,day
CH,5,0,0,0,0,0,1,2,2,3,4,4,5,6,7,7,8,9,11,12,14,18,23,45,2021-10-16,day
CY,3,0,0,0,0,0,1,1,2,2,3,3,3,4,4,5,5,6,7,8,9,11,13,15,2021-10-16,day
CZ,29,0,0,3,7,10,13,16,18,20,23,26,29,32,35,38,42,46,52,58,67,82,96,116,2021-10-16,day
DE,482,177,223,260,307,340,364,389,409,427,445,463,482,501,521,542,564,588,618,654,706,790,870,970,2021-10-16,day
DK,8,0,0,0,2,3,4,4,5,6,6,7,8,9,9,10,11,12,13,15,17,20,23,27,2021-10-16,day
EE,30,13,16,18,20,22,23,25,26,27,28,29,30,32,33,34,35,37,39,41,44,48,52,57,2021-10-16,day
ES,307,65,98,132,169,194,213,230,246,262,277,292,307,324,339,358,379,400,426,465,515,606,717,851,2021-10-16,day
FI,12,2,3,4,5,7,7,8,9,10,11,12,12,13,14,15,16,17,19,20,23,26,29,34,2021-10-16,day
FR,134,40,53,64,78,87,95,102,109,115,122,128,134,141,148,156,164,173,183,198,219,265,359,455,2021-10-16,day
GB,793,449,503,544,595,629,659,686,709,731,751,770,793,813,832,852,878,906,934,971,1021,1101,1170,1306,2021-10-16,day
GR,218,124,136,149,163,173,182,188,195,201,207,213,218,224,231,237,244,251,260,270,283,305,326,353,2021-10-16,day
HR,99,41,49,56,65,71,76,80,84,88,91,95,99,102,106,110,114,118,124,130,138,149,159,171,2021-10-16,day
HU,63,14,21,26,33,39,43,47,50,54,57,60,63,67,71,75,79,83,89,96,105,119,134,156,2021-10-16,day
IE,32,2,7,11,16,20,23,25,26,28,29,31,32,33,35,36,38,40,42,46,50,58,65,76,2021-10-16,day
IS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021-10-16,day
IT,275,118,135,154,177,194,207,220,231,242,253,263,275,286,296,308,320,336,354,376,402,442,482,535,2021-10-16,day
LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,2021-10-16,day
LT,191,136,144,152,160,166,170,175,178,182,185,188,191,195,198,201,205,210,214,220,226,236,244,254,2021-10-16,day
LU,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,4,6,7,9,2021-10-16,day
LV,61,25,31,34,39,42,46,48,51,54,56,58,61,63,65,68,70,73,76,82,86,94,101,110,2021-10-16,day
MT,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,6,2021-10-16,day
NL,23,2,5,7,10,12,13,15,17,18,20,21,23,24,25,27,29,32,34,37,41,48,55,61,2021-10-16,day
NO,8,0,1,2,4,5,5,6,7,7,7,8,8,9,9,10,11,11,12,14,16,19,23,27,2021-10-16,day
PL,229,69,94,113,136,151,165,178,189,199,210,220,229,239,251,262,273,288,306,327,355,402,459,524,2021-10-16,day
PT,64,20,25,30,37,41,45,48,52,55,58,61,64,67,71,74,78,82,87,93,100,113,124,133,2021-10-16,day
RO,2376,1776,1871,1945,2044,2111,2157,2199,2236,2278,2314,2343,2376,2412,2447,2486,2526,2564,2613,2670,2742,2848,2934,3051,2021-10-16,day
SE,35,0,0,0,7,13,18,21,24,27,29,32,35,39,42,47,52,58,68,83,105,151,213,306,2021-10-16,day
SI,447,335,352,366,385,396,405,414,422,428,435,441,447,453,461,468,475,484,495,509,526,559,631,806,2021-10-16,day
SK,94,12,32,44,56,63,69,74,78,82,86,90,94,98,102,106,111,116,122,129,137,155,171,187,2021-10-16,day
