location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,2067,1688,1745,1792,1858,1910,1934,1957,1985,2005,2025,2040,2067,2091,2108,2126,2148,2171,2200,2227,2268,2321,2383,2455,2021-06-26,day
