location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,14533,12176,12538,12846,13152,13401,13575,13794,13950,14091,14249,14391,14533,14671,14829,15018,15223,15416,15600,15849,16238,16830,17228,17746,2021-05-29,day
