location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,212449,201336,202432,204076,205422,206756,207965,208948,209698,210298,211043,211770,212449,213224,213989,214632,215411,216127,217045,218193,219290,221169,223412,225208,2021-04-10,day
