location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,50868,45781,46577,46969,47868,48396,48864,49233,49611,49932,50289,50612,50868,51192,51525,51861,52193,52597,52949,53446,53962,54932,55663,56255,2021-03-06,day
