location,forecast_MIMUW-StochSEIR,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,1143,865,898,945,980,1006,1029,1051,1065,1086,1108,1130,1143,1161,1177,1198,1222,1240,1265,1290,1320,1362,1407,1460,2021-07-03,day
