,country,target_date,target
0,Finland,2021-09-14,7.0
1,Iraq,2021-09-14,357.0
2,Czechia,2021-09-14,0.0
3,Mauritius,2021-09-14,7.0
4,Austria,2021-09-14,35.0
5,Holy See,2021-09-14,0.0
6,Germany,2021-09-14,315.0
7,Kosovo,2021-09-14,161.0
8,Serbia,2021-09-14,182.0
9,"Korea, South",2021-09-14,49.0
10,Papua New Guinea,2021-09-14,0.0
11,Cote d'Ivoire,2021-09-14,35.0
12,Indonesia,2021-09-14,1932.0
13,Namibia,2021-09-14,28.0
14,Sri Lanka,2021-09-14,1008.0
15,Grenada,2021-09-14,21.0
16,Syria,2021-09-14,42.0
17,Slovakia,2021-09-14,14.0
18,Jamaica,2021-09-14,77.0
19,Qatar,2021-09-14,0.0
20,Trinidad and Tobago,2021-09-14,42.0
21,Chad,2021-09-14,0.0
22,Colombia,2021-09-14,343.0
23,Madagascar,2021-09-14,0.0
24,Israel,2021-09-14,224.0
25,New Zealand,2021-09-14,0.0
26,Niger,2021-09-14,0.0
27,Switzerland,2021-09-14,48.98827110818456
28,Togo,2021-09-14,7.0
29,Vietnam,2021-09-14,1932.0
30,Seychelles,2021-09-14,0.0
31,Gambia,2021-09-14,0.0
32,Mongolia,2021-09-14,70.0
33,Burma,2021-09-14,616.0
34,Gabon,2021-09-14,0.0
35,Andorra,2021-09-14,0.0
36,Saint Lucia,2021-09-14,0.0
37,Lebanon,2021-09-14,84.0
38,Lithuania,2021-09-14,98.0
39,Saint Vincent and the Grenadines,2021-09-14,0.0
40,Senegal,2021-09-14,21.0
41,Ghana,2021-09-14,7.0
42,Nepal,2021-09-14,98.0
43,Kazakhstan,2021-09-14,0.0
44,Pakistan,2021-09-14,546.0
45,Liberia,2021-09-14,0.0
46,Solomon Islands,2021-09-14,0.0
47,Bulgaria,2021-09-14,455.0
48,Micronesia,2021-09-14,0.0
49,Jordan,2021-09-14,70.0
50,Mexico,2021-09-14,1568.0
51,Mauritania,2021-09-14,14.0
52,Timor-Leste,2021-09-14,14.0
53,Angola,2021-09-14,63.0
54,Uganda,2021-09-14,42.0
55,Turkey,2021-09-14,1799.0
56,Mali,2021-09-14,0.0
57,Guatemala,2021-09-14,413.0
58,North Macedonia,2021-09-14,168.0
59,Uruguay,2021-09-14,7.0
60,Luxembourg,2021-09-14,0.0
61,Kyrgyzstan,2021-09-14,21.0
62,Albania,2021-09-14,28.0
63,Nigeria,2021-09-14,49.0
64,Zambia,2021-09-14,14.0
65,Venezuela,2021-09-14,77.0
66,Iran,2021-09-14,3136.0
67,Brazil,2021-09-14,4704.0
68,Bhutan,2021-09-14,0.0
69,Saudi Arabia,2021-09-14,0.0
70,Fiji,2021-09-14,7.0
71,United Arab Emirates,2021-09-14,14.0
72,Central African Republic,2021-09-14,0.0
73,Laos,2021-09-14,0.0
74,Summer Olympics 2020,2021-09-14,0.0
75,Belize,2021-09-14,0.0
76,Estonia,2021-09-14,7.0
77,Singapore,2021-09-14,0.0
78,Bahamas,2021-09-14,0.0
79,Bolivia,2021-09-14,105.0
80,Costa Rica,2021-09-14,133.0
81,Poland,2021-09-14,56.0
82,Chile,2021-09-14,147.0
83,India,2021-09-14,2156.0
84,Kuwait,2021-09-14,7.0
85,Guinea-Bissau,2021-09-14,0.0
86,Azerbaijan,2021-09-14,0.0
87,US,2021-09-14,14952.0
88,Latvia,2021-09-14,28.0
89,Djibouti,2021-09-14,0.0
90,Sao Tome and Principe,2021-09-14,0.0
91,Norway,2021-09-14,0.0
92,Hungary,2021-09-14,21.0
93,West Bank and Gaza,2021-09-14,98.0
94,Yemen,2021-09-14,56.0
95,Morocco,2021-09-14,462.0
96,Belgium,2021-09-14,35.0
97,Dominica,2021-09-14,0.0
98,Bosnia and Herzegovina,2021-09-14,175.0
99,Somalia,2021-09-14,0.0
100,Nicaragua,2021-09-14,0.0
101,Rwanda,2021-09-14,35.0
102,Argentina,2021-09-14,959.0
