,country,target_date,forecast
0,Saint Vincent and the Grenadines,2020-08-20,0.0
1,Angola,2020-08-20,259.3639664599955
2,Ghana,2020-08-20,844.9632982910698
3,Eritrea,2020-08-20,0.0
4,Maldives,2020-08-20,860.9466408594199
5,India,2020-08-20,498762.9490835536
6,Kenya,2020-08-20,3907.222849355203
7,Bahrain,2020-08-20,3045.794418304038
8,Algeria,2020-08-20,3326.348720178932
9,France,2020-08-20,9725.533366113523
10,Mozambique,2020-08-20,644.0701731695231
11,Honduras,2020-08-20,2674.215378009896
12,"Korea, South",2020-08-20,410.9503949214795
13,Dominican Republic,2020-08-20,5098.196577164985
14,Montenegro,2020-08-20,285.7880154013146
15,Belgium,2020-08-20,4171.559626482165
16,Iran,2020-08-20,15415.119517626823
17,Ethiopia,2020-08-20,6161.064785217721
18,Albania,2020-08-20,1040.8618699329127
19,Yemen,2020-08-20,149.76944531560503
20,Ireland,2020-08-20,530.4937345691105
21,Morocco,2020-08-20,9033.175842003104
22,Singapore,2020-08-20,228.14309473503818
23,Kazakhstan,2020-08-20,2441.0198815686017
24,Finland,2020-08-20,172.09184128819652
25,Liberia,2020-08-20,29.967888462358815
26,Greece,2020-08-20,1640.7924049426756
27,Cabo Verde,2020-08-20,399.54908801297506
28,United Kingdom,2020-08-20,7851.3021311565535
29,Australia,2020-08-20,1824.0221215153106
30,New Zealand,2020-08-20,19.029244094454953
31,Jordan,2020-08-20,157.9574587234015
32,Malawi,2020-08-20,399.1240762574771
33,Peru,2020-08-20,43101.282130208565
34,Saint Kitts and Nevis,2020-08-20,0.0
35,Armenia,2020-08-20,910.0295360159143
36,Turkey,2020-08-20,9113.60948515567
37,Andorra,2020-08-20,28.20326014972727
38,Holy See,2020-08-20,0.0
39,El Salvador,2020-08-20,2955.4232452432625
40,Bahamas,2020-08-20,445.1330294055815
41,Colombia,2020-08-20,82537.42632451566
42,Croatia,2020-08-20,660.2426436078686
43,Chile,2020-08-20,13767.751300099364
44,Iraq,2020-08-20,26796.413584910566
45,Sierra Leone,2020-08-20,61.94259310108805
46,Uzbekistan,2020-08-20,5069.305011622928
47,Switzerland,2020-08-20,1528.898315389888
48,Qatar,2020-08-20,2585.3075086569297
49,Ukraine,2020-08-20,10521.142244840841
50,Canada,2020-08-20,2726.825836464137
51,Cote d'Ivoire,2020-08-20,328.7983759329654
52,Dominica,2020-08-20,0.0
53,Belarus,2020-08-20,555.7632378103881
54,Bangladesh,2020-08-20,18140.65477683954
55,Georgia,2020-08-20,51.06841194083245
56,Namibia,2020-08-20,1175.6567514282306
57,Taiwan*,2020-08-20,4.194824331736925
58,Oman,2020-08-20,1406.7383340507367
59,South Africa,2020-08-20,19128.672427769867
60,Tanzania,2020-08-20,0.0
61,Mauritius,2020-08-20,5.284713847686362e-05
62,Afghanistan,2020-08-20,562.4188851441213
63,Luxembourg,2020-08-20,196.70575771832682
64,San Marino,2020-08-20,0.0
65,Bhutan,2020-08-20,23.091635548176015
66,Kyrgyzstan,2020-08-20,1347.1687175449915
67,Guinea,2020-08-20,641.8782951129851
68,Iceland,2020-08-20,38.45963367928243
69,Equatorial Guinea,2020-08-20,39.263325792684554
70,Fiji,2020-08-20,0.8939705558876057
71,Antigua and Barbuda,2020-08-20,0.3105378626935362
72,Sweden,2020-08-20,1950.4008218944946
73,Gabon,2020-08-20,112.82047576907189
74,China,2020-08-20,485.1007720519847
75,Malta,2020-08-20,410.3054368691628
76,Bolivia,2020-08-20,9070.246183424606
77,Nigeria,2020-08-20,2676.058794495286
78,Norway,2020-08-20,480.31520885922146
79,Mongolia,2020-08-20,2.691044297304927
80,Venezuela,2020-08-20,8574.110943144988
81,Slovakia,2020-08-20,446.94389148760365
82,Mali,2020-08-20,43.61782980003136
83,Laos,2020-08-20,0.0
84,Gambia,2020-08-20,854.8279853662166
85,Uruguay,2020-08-20,115.27286027362925
86,Central African Republic,2020-08-20,10.34399185273196
87,Senegal,2020-08-20,1025.3311288931327
88,Comoros,2020-08-20,0.04628125842322106
89,Philippines,2020-08-20,32967.53075669729
90,Sao Tome and Principe,2020-08-20,23.843774718087502
91,Barbados,2020-08-20,17.753052694083692
92,Belize,2020-08-20,263.61475066775574
93,Burundi,2020-08-20,6.3499134225399985
94,Jamaica,2020-08-20,202.41298661310339
95,Germany,2020-08-20,8613.845045164286
96,Paraguay,2020-08-20,2280.693090296305
97,Brazil,2020-08-20,309731.9431353654
98,Guinea-Bissau,2020-08-20,95.80599405897601
99,Ecuador,2020-08-20,8793.956637436975
100,Brunei,2020-08-20,0.6262484331328722
101,Indonesia,2020-08-20,15230.078110804723
102,Cuba,2020-08-20,492.8536061523391
103,Czechia,2020-08-20,1539.4789764878296
104,Niger,2020-08-20,14.559973602451691
105,Zambia,2020-08-20,1097.297685391297
106,Spain,2020-08-20,26555.99751502683
107,Eswatini,2020-08-20,813.0297837986664
108,Saudi Arabia,2020-08-20,10364.290328702657
109,Cameroon,2020-08-20,320.67453862767434
110,Bulgaria,2020-08-20,805.409157550901
111,Egypt,2020-08-20,753.66974182165
112,Guyana,2020-08-20,162.12038942042716
113,Benin,2020-08-20,30.894104351604938
114,Papua New Guinea,2020-08-20,172.65827486567224
115,Japan,2020-08-20,7414.262574742119
116,Pakistan,2020-08-20,4174.01690007071
117,Grenada,2020-08-20,0.060101301877892865
118,Congo (Kinshasa),2020-08-20,209.53339173622044
119,Sudan,2020-08-20,323.5417521613672
120,Tunisia,2020-08-20,290.9950023521051
121,Saint Lucia,2020-08-20,0.0017356699224748695
122,Lesotho,2020-08-20,212.04323496662914
123,Mauritania,2020-08-20,196.64361835828186
124,Lithuania,2020-08-20,191.66476764917797
125,Burkina Faso,2020-08-20,133.0122586501957
126,Seychelles,2020-08-20,0.0
127,Zimbabwe,2020-08-20,813.6703248224367
128,Nepal,2020-08-20,3982.2790311467397
129,Austria,2020-08-20,987.9043123141273
130,Italy,2020-08-20,3606.9710171625775
131,Malaysia,2020-08-20,90.73135033181825
132,Costa Rica,2020-08-20,6604.506652686177
133,Netherlands,2020-08-20,6695.0093660010025
134,Congo (Brazzaville),2020-08-20,49.79290051406588
135,United Arab Emirates,2020-08-20,1553.0775008015771
136,South Sudan,2020-08-20,2.3431922270187897
137,Sri Lanka,2020-08-20,38.727161624889504
138,Poland,2020-08-20,5624.318092546688
139,Slovenia,2020-08-20,120.25675766231734
140,Estonia,2020-08-20,102.75916930792528
141,Kosovo,2020-08-20,757.0026886101059
142,Kuwait,2020-08-20,4575.251479859275
143,Uganda,2020-08-20,198.95806793166207
144,Syria,2020-08-20,578.9078694047621
145,Romania,2020-08-20,9381.82136310995
146,Monaco,2020-08-20,27.109346403805944
147,Moldova,2020-08-20,2618.398882836933
148,Vietnam,2020-08-20,227.40541828380515
149,Argentina,2020-08-20,51109.16383006488
150,Rwanda,2020-08-20,64.641396136808
151,Suriname,2020-08-20,602.4425076109578
152,Denmark,2020-08-20,1127.0854592892792
153,Trinidad and Tobago,2020-08-20,210.24992341380516
154,Bosnia and Herzegovina,2020-08-20,1975.334594661017
155,Panama,2020-08-20,7494.56024298734
156,Portugal,2020-08-20,1599.68095994748
157,Lebanon,2020-08-20,2778.890158252354
158,Botswana,2020-08-20,282.5518663124501
159,Haiti,2020-08-20,180.46263802070553
160,Hungary,2020-08-20,254.47834131144555
161,West Bank and Gaza,2020-08-20,2260.3231595850884
162,Tajikistan,2020-08-20,273.31168214422905
163,Liechtenstein,2020-08-20,0.9870349811692165
164,Timor-Leste,2020-08-20,0.029926567087191103
165,Burma,2020-08-20,1.0028811426032576
166,Madagascar,2020-08-20,306.1940529879448
167,Somalia,2020-08-20,2.432238326714014
168,Guatemala,2020-08-20,6381.670837971949
169,Cyprus,2020-08-20,133.7936160715633
170,Latvia,2020-08-20,37.97106856459095
171,North Macedonia,2020-08-20,1184.6395719540178
172,Chad,2020-08-20,5.29613488897246
173,Mexico,2020-08-20,45832.03298503405
174,Libya,2020-08-20,2498.2511731989507
