,country,target_date,forecast
0,Saint Vincent and the Grenadines,2021-03-27,16.95125394898605
1,Angola,2021-03-27,433.0981565912698
2,Ghana,2021-03-27,2692.635186712665
3,Eritrea,2021-03-27,67.42193024264498
4,Maldives,2021-03-27,1009.1362733768947
5,India,2021-03-27,290673.91087326594
6,Kenya,2021-03-27,10443.02162996438
7,Bahrain,2021-03-27,5360.5655847408925
8,Algeria,2021-03-27,758.0099682832952
9,France,2021-03-27,223420.232446325
10,Mozambique,2021-03-27,1638.1115278911311
11,Honduras,2021-03-27,3278.136374632333
12,"Korea, South",2021-03-27,3035.6094057584705
13,Dominican Republic,2021-03-27,3220.6191380186065
14,Montenegro,2021-03-27,3313.8369891388866
15,Belgium,2021-03-27,29487.281998213613
16,Iran,2021-03-27,52105.18946855981
17,Ethiopia,2021-03-27,12983.832718414662
18,Albania,2021-03-27,2727.0641456877784
19,Yemen,2021-03-27,666.3716337066244
20,Ireland,2021-03-27,3258.651749880897
21,Morocco,2021-03-27,2912.905236961611
22,Singapore,2021-03-27,130.32247408563126
23,Kazakhstan,2021-03-27,10237.195579008607
24,Vanuatu,2021-03-27,0.7167517865031705
25,Finland,2021-03-27,5497.295288372727
26,Liberia,2021-03-27,29.788126599846237
27,Greece,2021-03-27,18038.753220389393
28,Cabo Verde,2021-03-27,505.3106517400229
29,United Kingdom,2021-03-27,34733.58581271861
30,Solomon Islands,2021-03-27,0.0
31,Australia,2021-03-27,82.21618995052268
32,New Zealand,2021-03-27,30.365343897148705
33,Jordan,2021-03-27,67846.87485865771
34,Malawi,2021-03-27,426.8436754737777
35,Peru,2021-03-27,59274.71189769404
36,Saint Kitts and Nevis,2021-03-27,4.784903530763266
37,Armenia,2021-03-27,6535.142012173019
38,Turkey,2021-03-27,157028.60262835817
39,Andorra,2021-03-27,288.5033506925902
40,Holy See,2021-03-27,0.0
41,El Salvador,2021-03-27,930.8816164697928
42,Bahamas,2021-03-27,267.7204929683976
43,Colombia,2021-03-27,37962.19010936236
44,Croatia,2021-03-27,7716.6529002486495
45,Chile,2021-03-27,43855.24221777078
46,Iraq,2021-03-27,38434.02589683421
47,Sierra Leone,2021-03-27,11.411246635146654
48,Uzbekistan,2021-03-27,1258.5977883294254
49,Switzerland,2021-03-27,10477.112480714335
50,Qatar,2021-03-27,3514.6498832284706
51,Ukraine,2021-03-27,94821.26538293157
52,Canada,2021-03-27,26182.177655848325
53,Cote d'Ivoire,2021-03-27,4160.811448945809
54,Dominica,2021-03-27,0.8192461696046962
55,Belarus,2021-03-27,8012.109659979935
56,Bangladesh,2021-03-27,16501.939724729746
57,Georgia,2021-03-27,2284.0947420288576
58,Namibia,2021-03-27,1188.058116411783
59,Taiwan*,2021-03-27,31.468094613013363
60,Oman,2021-03-27,4184.017349282105
61,South Africa,2021-03-27,8348.593583560549
62,Tanzania,2021-03-27,0.0
63,Mauritius,2021-03-27,108.66248779739192
64,Afghanistan,2021-03-27,176.70832828349376
65,Luxembourg,2021-03-27,1589.753861852645
66,San Marino,2021-03-27,233.7810434546891
67,Bhutan,2021-03-27,0.4289139320611639
68,Kyrgyzstan,2021-03-27,833.0372704257898
69,Guinea,2021-03-27,999.2446306801612
70,Iceland,2021-03-27,34.769686350900884
71,Equatorial Guinea,2021-03-27,141.13310581721453
72,Fiji,2021-03-27,0.0
73,Antigua and Barbuda,2021-03-27,119.47533736897185
74,Sweden,2021-03-27,35369.57108630275
75,Gabon,2021-03-27,1349.8429366606833
76,China,2021-03-27,175.75597553244734
77,Malta,2021-03-27,1490.531742131836
78,Bolivia,2021-03-27,4650.280042347149
79,Nigeria,2021-03-27,530.0731616881967
80,Norway,2021-03-27,7933.693519160966
81,Mongolia,2021-03-27,1296.811554219682
82,Venezuela,2021-03-27,5707.496442153904
83,Slovakia,2021-03-27,9238.568706021644
84,Mali,2021-03-27,468.297811839866
85,Laos,2021-03-27,1.0064904424738117
86,Gambia,2021-03-27,206.0605839348118
87,Uruguay,2021-03-27,11027.206376632486
88,Central African Republic,2021-03-27,0.0
89,Senegal,2021-03-27,913.8097426529348
90,Comoros,2021-03-27,39.945733443054905
91,Philippines,2021-03-27,48215.82171986997
92,Sao Tome and Principe,2021-03-27,22.11057114019377
93,Barbados,2021-03-27,83.34467991579277
94,Belize,2021-03-27,24.395178776343528
95,Burundi,2021-03-27,149.56243113767277
96,Jamaica,2021-03-27,5946.465552316775
97,Germany,2021-03-27,107500.11906316318
98,Paraguay,2021-03-27,17003.545821472362
99,Brazil,2021-03-27,560679.7886352073
100,Guinea-Bissau,2021-03-27,177.0861602555401
101,Ecuador,2021-03-27,8022.824693612638
102,Brunei,2021-03-27,9.825426609197052
103,Indonesia,2021-03-27,39272.41875163955
104,Cuba,2021-03-27,5218.15707500698
105,Czechia,2021-03-27,53653.951743857935
106,Niger,2021-03-27,27.694064914193405
107,Zambia,2021-03-27,1157.430830384008
108,Spain,2021-03-27,30529.103677663952
109,Eswatini,2021-03-27,38.20061941039967
110,Saudi Arabia,2021-03-27,2522.8204530680086
111,Cameroon,2021-03-27,94.18017025379231
112,Bulgaria,2021-03-27,29046.058242431493
113,Egypt,2021-03-27,4534.960140488693
114,Guyana,2021-03-27,647.002383857609
115,Benin,2021-03-27,192.95263619415618
116,Papua New Guinea,2021-03-27,1082.2023096729608
117,Japan,2021-03-27,9598.401353974827
118,Pakistan,2021-03-27,26704.657023062347
119,Grenada,2021-03-27,4.107673216523892
120,Congo (Kinshasa),2021-03-27,404.0057275609106
121,Sudan,2021-03-27,426.70909620870225
122,Tunisia,2021-03-27,4057.7628938406706
123,Saint Lucia,2021-03-27,168.49907784954212
