,country,target_date,target
0,Peru,2021-02-22,51856.0
1,Burkina Faso,2021-02-22,217.0
2,Uzbekistan,2021-02-22,238.0
3,Portugal,2021-02-22,10990.0
4,Paraguay,2021-02-22,7329.0
5,Vietnam,2021-02-22,105.0
6,Germany,2021-02-22,50134.0
7,Marshall Islands,2021-02-22,0.0
8,Nigeria,2021-02-22,4634.0
9,Timor-Leste,2021-02-22,0.0
10,El Salvador,2021-02-22,0.0
11,Jamaica,2021-02-22,2079.0
12,Belgium,2021-02-22,16940.0
13,Georgia,2021-02-22,2716.0
14,Sri Lanka,2021-02-22,3633.0
15,United Arab Emirates,2021-02-22,22106.0
16,Norway,2021-02-22,1981.0
17,Comoros,2021-02-22,119.0
18,Senegal,2021-02-22,1953.0
19,Ghana,2021-02-22,3542.0
20,Syria,2021-02-22,343.0
21,Namibia,2021-02-22,1680.0
22,Guinea-Bissau,2021-02-22,182.0
23,Cabo Verde,2021-02-22,343.0
24,Sao Tome and Principe,2021-02-22,126.0
25,Armenia,2021-02-22,1337.0
26,Poland,2021-02-22,59563.0
27,Uganda,2021-02-22,98.0
28,Mauritius,2021-02-22,0.0
29,Turkey,2021-02-22,51933.0
30,Netherlands,2021-02-22,32004.0
31,Equatorial Guinea,2021-02-22,0.0
32,Benin,2021-02-22,0.0
33,Morocco,2021-02-22,3136.0
34,Bulgaria,2021-02-22,8722.0
35,Dominica,2021-02-22,0.0
36,Hungary,2021-02-22,19971.0
37,Bangladesh,2021-02-22,2737.0
38,Kosovo,2021-02-22,1743.0
39,US,2021-02-22,484862.0
40,Chile,2021-02-22,25305.0
41,Slovakia,2021-02-22,16331.0
42,Russia,2021-02-22,89425.0
43,Romania,2021-02-22,18984.0
44,Eritrea,2021-02-22,70.0
45,Guinea,2021-02-22,434.0
46,Venezuela,2021-02-22,3234.0
47,Kazakhstan,2021-02-22,6034.0
48,Togo,2021-02-22,497.0
49,Angola,2021-02-22,147.0
50,Iran,2021-02-22,56119.0
51,Brazil,2021-02-22,375074.0
52,Trinidad and Tobago,2021-02-22,28.0
53,Philippines,2021-02-22,13167.0
54,Croatia,2021-02-22,2555.0
55,Brunei,2021-02-22,0.0
56,Kenya,2021-02-22,1218.0
57,Singapore,2021-02-22,77.0
58,Iraq,2021-02-22,25025.0
59,Zambia,2021-02-22,4837.0
60,South Africa,2021-02-22,11830.0
61,Rwanda,2021-02-22,770.0
62,Nepal,2021-02-22,679.0
63,Gambia,2021-02-22,77.0
64,Italy,2021-02-22,94150.0
65,Japan,2021-02-22,9079.0
66,Austria,2021-02-22,12726.0
67,South Sudan,2021-02-22,1162.0
68,Ecuador,2021-02-22,9912.0
69,Honduras,2021-02-22,5047.0
70,Libya,2021-02-22,2744.0
71,Tajikistan,2021-02-22,0.0
72,Cuba,2021-02-22,6461.0
73,Pakistan,2021-02-22,8904.0
74,Dominican Republic,2021-02-22,5726.0
75,Bahrain,2021-02-22,5047.0
76,Iceland,2021-02-22,0.0
77,Albania,2021-02-22,7525.0
78,"Korea, South",2021-02-22,3122.0
79,Lebanon,2021-02-22,16142.0
80,Samoa,2021-02-22,0.0
81,Burundi,2021-02-22,196.0
82,Mali,2021-02-22,49.0
83,Vanuatu,2021-02-22,0.0
84,Mexico,2021-02-22,54803.0
85,Bosnia and Herzegovina,2021-02-22,2478.0
86,Sudan,2021-02-22,91.0
87,Montenegro,2021-02-22,3178.0
88,United Kingdom,2021-02-22,74613.0
89,San Marino,2021-02-22,182.0
90,Ethiopia,2021-02-22,5859.0
91,West Bank and Gaza,2021-02-22,7280.0
92,Saint Lucia,2021-02-22,308.0
93,Panama,2021-02-22,4004.0
94,Antigua and Barbuda,2021-02-22,112.0
95,Egypt,2021-02-22,4326.0
96,Latvia,2021-02-22,4956.0
97,Canada,2021-02-22,21581.0
98,Israel,2021-02-22,28378.0
99,Central African Republic,2021-02-22,0.0
100,Sweden,2021-02-22,29008.0
101,Ireland,2021-02-22,4977.0
102,Lesotho,2021-02-22,42.0
103,Luxembourg,2021-02-22,1540.0
104,Eswatini,2021-02-22,210.0
105,Bhutan,2021-02-22,0.0
106,Madagascar,2021-02-22,0.0
107,Holy See,2021-02-22,0.0
108,Cote d'Ivoire,2021-02-22,805.0
109,India,2021-02-22,92351.0
110,Uruguay,2021-02-22,3808.0
111,Tanzania,2021-02-22,0.0
112,Saint Kitts and Nevis,2021-02-22,0.0
113,Indonesia,2021-02-22,67809.0
114,Laos,2021-02-22,0.0
115,Oman,2021-02-22,2016.0
116,Belarus,2021-02-22,9464.0
117,Burma,2021-02-22,133.0
118,Malta,2021-02-22,1141.0
119,Malaysia,2021-02-22,19040.0
120,Australia,2021-02-22,42.0
121,Somalia,2021-02-22,896.0
122,Saudi Arabia,2021-02-22,2289.0
123,Botswana,2021-02-22,0.0
124,Bolivia,2021-02-22,6188.0
125,Afghanistan,2021-02-22,119.0
126,Argentina,2021-02-22,41608.0
127,Papua New Guinea,2021-02-22,0.0
128,Slovenia,2021-02-22,6146.0
129,Malawi,2021-02-22,1498.0
130,Cameroon,2021-02-22,0.0
131,Grenada,2021-02-22,0.0
132,Sierra Leone,2021-02-22,28.0
133,Ukraine,2021-02-22,32641.0
134,Thailand,2021-02-22,910.0
135,Barbados,2021-02-22,399.0
136,Mongolia,2021-02-22,343.0
137,Liechtenstein,2021-02-22,7.0
138,Bahamas,2021-02-22,0.0
139,Kyrgyzstan,2021-02-22,336.0
140,Serbia,2021-02-22,17626.0
141,Fiji,2021-02-22,0.0
142,Switzerland,2021-02-22,7525.0
143,Jordan,2021-02-22,18599.0
144,Costa Rica,2021-02-22,3010.0
145,Gabon,2021-02-22,0.0
146,Moldova,2021-02-22,7196.0
147,Spain,2021-02-22,75803.0
148,Denmark,2021-02-22,3248.0
149,Kuwait,2021-02-22,6748.0
150,Maldives,2021-02-22,994.0
151,Czechia,2021-02-22,76510.0
152,Congo (Brazzaville),2021-02-22,0.0
153,France,2021-02-22,156597.0
154,Congo (Kinshasa),2021-02-22,812.0
155,Monaco,2021-02-22,105.0
156,Djibouti,2021-02-22,14.0
157,Chad,2021-02-22,175.0
158,Algeria,2021-02-22,1225.0
159,Niger,2021-02-22,49.0
160,Liberia,2021-02-22,0.0
161,Greece,2021-02-22,7567.0
162,Tunisia,2021-02-22,5460.0
163,Cyprus,2021-02-22,749.0
164,Solomon Islands,2021-02-22,0.0
165,Colombia,2021-02-22,31332.0
166,Finland,2021-02-22,3199.0
167,Estonia,2021-02-22,5803.0
168,Mauritania,2021-02-22,105.0
169,Seychelles,2021-02-22,483.0
170,Haiti,2021-02-22,140.0
171,Andorra,2021-02-22,189.0
172,Qatar,2021-02-22,3213.0
173,Belize,2021-02-22,84.0
174,Taiwan*,2021-02-22,7.0
175,Guatemala,2021-02-22,4655.0
176,Nicaragua,2021-02-22,0.0
177,North Macedonia,2021-02-22,2485.0
178,Zimbabwe,2021-02-22,651.0
179,Lithuania,2021-02-22,3423.0
180,Azerbaijan,2021-02-22,1015.0
181,Guyana,2021-02-22,175.0
182,Micronesia,2021-02-22,0.0
183,Mozambique,2021-02-22,5348.0
184,Cambodia,2021-02-22,28.0
185,Saint Vincent and the Grenadines,2021-02-22,28.0
186,China,2021-02-22,154.0
187,Yemen,2021-02-22,21.0
188,Suriname,2021-02-22,63.0
189,New Zealand,2021-02-22,28.0
