,country,target_date,target
0,Morocco,2021-10-12,3962.0
1,Bulgaria,2021-10-12,17395.0
2,Liberia,2021-10-12,0.0
3,Tajikistan,2021-10-12,0.0
4,Timor-Leste,2021-10-12,70.0
5,Congo (Brazzaville),2021-10-12,0.0
6,France,2021-10-12,33761.0
7,Taiwan*,2021-10-12,35.0
8,Albania,2021-10-12,3325.0
9,Tunisia,2021-10-12,1547.0
10,Vanuatu,2021-10-12,0.0
11,Ireland,2021-10-12,9688.0
12,Djibouti,2021-10-12,350.0
13,Eritrea,2021-10-12,28.0
14,China,2021-10-12,182.0
15,Benin,2021-10-12,0.0
16,Costa Rica,2021-10-12,9576.0
17,Belgium,2021-10-12,17080.0
18,South Sudan,2021-10-12,56.0
19,Latvia,2021-10-12,11683.0
20,Dominica,2021-10-12,385.0
21,Saint Lucia,2021-10-12,259.0
22,Iceland,2021-10-12,315.0
23,Trinidad and Tobago,2021-10-12,1456.0
24,Kazakhstan,2021-10-12,14084.0
25,Monaco,2021-10-12,14.0
26,Sri Lanka,2021-10-12,5082.0
27,Paraguay,2021-10-12,182.0
28,Czechia,2021-10-12,7091.0
29,Suriname,2021-10-12,1638.0
30,San Marino,2021-10-12,14.0
31,Kuwait,2021-10-12,245.0
32,Switzerland,2021-10-12,6762.0
33,Sierra Leone,2021-10-12,0.0
34,Micronesia,2021-10-12,0.0
35,Armenia,2021-10-12,8085.0
36,Comoros,2021-10-12,14.0
37,Kiribati,2021-10-12,0.0
38,Uganda,2021-10-12,644.0
39,Luxembourg,2021-10-12,728.0
40,Seychelles,2021-10-12,210.0
41,Germany,2021-10-12,55496.0
42,Bolivia,2021-10-12,2870.0
43,Indonesia,2021-10-12,8827.0
44,New Zealand,2021-10-12,315.0
45,Angola,2021-10-12,1540.0
46,Qatar,2021-10-12,504.0
47,Senegal,2021-10-12,28.0
48,Grenada,2021-10-12,161.0
49,Kosovo,2021-10-12,210.0
50,Guatemala,2021-10-12,13937.0
51,Mexico,2021-10-12,50309.0
52,Belarus,2021-10-12,13937.0
53,Egypt,2021-10-12,5817.0
54,Canada,2021-10-12,26621.0
55,Eswatini,2021-10-12,203.0
56,Botswana,2021-10-12,0.0
57,Zambia,2021-10-12,224.0
58,US,2021-10-12,744156.0
59,Brunei,2021-10-12,1309.0
60,Russia,2021-10-12,191898.0
61,Lesotho,2021-10-12,70.0
62,Nigeria,2021-10-12,973.0
63,Bahrain,2021-10-12,448.0
64,Cuba,2021-10-12,24094.0
65,Venezuela,2021-10-12,9870.0
66,Holy See,2021-10-12,0.0
67,Pakistan,2021-10-12,6608.0
68,Chile,2021-10-12,6650.0
69,Niger,2021-10-12,56.0
70,Ethiopia,2021-10-12,5894.0
71,Somalia,2021-10-12,0.0
72,North Macedonia,2021-10-12,2408.0
73,Argentina,2021-10-12,5271.0
74,Cabo Verde,2021-10-12,175.0
75,Cameroon,2021-10-12,0.0
