,country,target_date,target
0,Morocco,2021-08-31,43225.0
1,Bulgaria,2021-08-31,11991.0
2,Liberia,2021-08-31,0.0
3,Tajikistan,2021-08-31,273.0
4,Timor-Leste,2021-08-31,1932.0
5,Congo (Brazzaville),2021-08-31,0.0
6,France,2021-08-31,95410.0
7,Taiwan*,2021-08-31,49.0
8,Albania,2021-08-31,6216.0
9,Tunisia,2021-08-31,23877.0
10,Vanuatu,2021-08-31,0.0
11,Ireland,2021-08-31,13062.0
12,Djibouti,2021-08-31,42.0
13,Eritrea,2021-08-31,7.0
14,China,2021-08-31,245.0
15,Benin,2021-08-31,0.0
16,Costa Rica,2021-08-31,18333.0
17,Belgium,2021-08-31,16338.0
18,South Sudan,2021-08-31,126.0
19,Latvia,2021-08-31,1372.0
20,Dominica,2021-08-31,0.0
21,Saint Lucia,2021-08-31,448.0
22,Iceland,2021-08-31,588.0
23,Trinidad and Tobago,2021-08-31,1484.0
24,Kazakhstan,2021-08-31,43862.0
25,Monaco,2021-08-31,49.0
26,Sri Lanka,2021-08-31,32214.0
27,Paraguay,2021-08-31,511.0
28,Czechia,2021-08-31,1491.0
29,Suriname,2021-08-31,1554.0
30,San Marino,2021-08-31,0.0
31,Kuwait,2021-08-31,1302.0
32,Switzerland,2021-08-31,19348.0
33,Sierra Leone,2021-08-31,0.0
34,Micronesia,2021-08-31,0.0
35,Armenia,2021-08-31,3668.0
36,Comoros,2021-08-31,7.0
37,Kiribati,2021-08-31,0.0
38,Uganda,2021-08-31,959.0
39,Luxembourg,2021-08-31,616.0
40,Seychelles,2021-08-31,0.0
41,Germany,2021-08-31,58765.0
42,Bolivia,2021-08-31,2884.0
43,Indonesia,2021-08-31,73738.0
44,New Zealand,2021-08-31,476.0
45,Angola,2021-08-31,1309.0
46,Qatar,2021-08-31,1435.0
47,Senegal,2021-08-31,637.0
48,Grenada,2021-08-31,203.0
49,Kosovo,2021-08-31,13237.0
50,Guatemala,2021-08-31,31346.0
51,Mexico,2021-08-31,122822.0
52,Belarus,2021-08-31,9835.0
53,Egypt,2021-08-31,1757.0
54,Canada,2021-08-31,23940.0
55,Eswatini,2021-08-31,2219.0
56,Botswana,2021-08-31,0.0
57,Zambia,2021-08-31,1274.0
58,US,2021-08-31,1037001.0
59,Brunei,2021-08-31,574.0
60,Russia,2021-08-31,132804.0
61,Lesotho,2021-08-31,0.0
62,Nigeria,2021-08-31,4382.0
63,Bahrain,2021-08-31,742.0
64,Cuba,2021-08-31,47950.0
65,Venezuela,2021-08-31,7700.0
66,Holy See,2021-08-31,0.0
67,Pakistan,2021-08-31,27363.0
68,Chile,2021-08-31,4165.0
69,Niger,2021-08-31,42.0
70,Ethiopia,2021-08-31,10206.0
71,Somalia,2021-08-31,644.0
72,North Macedonia,2021-08-31,6846.0
73,Argentina,2021-08-31,40649.0
74,Cabo Verde,2021-08-31,511.0
75,Cameroon,2021-08-31,0.0
76,Gabon,2021-08-31,0.0
77,Dominican Republic,2021-08-31,2219.0
78,Singapore,2021-08-31,840.0
79,Rwanda,2021-08-31,3626.0
80,Fiji,2021-08-31,1806.0
81,Cyprus,2021-08-31,1799.0
82,Burundi,2021-08-31,1232.0
83,Colombia,2021-08-31,14042.0
84,Serbia,2021-08-31,16345.0
85,Japan,2021-08-31,159236.0
86,Sudan,2021-08-31,7.0
87,Andorra,2021-08-31,14.0
88,Gambia,2021-08-31,0.0
89,Togo,2021-08-31,1267.0
90,United Arab Emirates,2021-08-31,6951.0
91,Thailand,2021-08-31,125888.0
