,country,target_date,target
0,Morocco,2021-10-08,4676.0
1,Bulgaria,2021-10-08,17395.0
2,Liberia,2021-10-08,0.0
3,Tajikistan,2021-10-08,0.0
4,Timor-Leste,2021-10-08,126.0
5,Congo (Brazzaville),2021-10-08,0.0
6,France,2021-10-08,36470.0
7,Taiwan*,2021-10-08,42.0
8,Albania,2021-10-08,3731.0
9,Tunisia,2021-10-08,1547.0
10,Vanuatu,2021-10-08,0.0
11,Ireland,2021-10-08,7868.0
12,Djibouti,2021-10-08,378.0
13,Eritrea,2021-10-08,14.0
14,China,2021-10-08,224.0
15,Benin,2021-10-08,0.0
16,Costa Rica,2021-10-08,10542.0
17,Belgium,2021-10-08,16898.0
18,South Sudan,2021-10-08,56.0
19,Latvia,2021-10-08,8330.0
20,Dominica,2021-10-08,385.0
21,Saint Lucia,2021-10-08,399.0
22,Iceland,2021-10-08,315.0
23,Trinidad and Tobago,2021-10-08,1288.0
24,Kazakhstan,2021-10-08,14581.0
25,Monaco,2021-10-08,21.0
26,Sri Lanka,2021-10-08,5502.0
27,Paraguay,2021-10-08,210.0
28,Czechia,2021-10-08,5754.0
29,Suriname,2021-10-08,1827.0
30,San Marino,2021-10-08,28.0
31,Kuwait,2021-10-08,322.0
32,Switzerland,2021-10-08,7175.0
33,Sierra Leone,2021-10-08,0.0
34,Micronesia,2021-10-08,0.0
35,Armenia,2021-10-08,8064.0
36,Comoros,2021-10-08,7.0
37,Kiribati,2021-10-08,0.0
38,Uganda,2021-10-08,644.0
39,Luxembourg,2021-10-08,693.0
40,Seychelles,2021-10-08,147.0
41,Germany,2021-10-08,54341.0
42,Bolivia,2021-10-08,3017.0
43,Indonesia,2021-10-08,9751.0
44,New Zealand,2021-10-08,231.0
45,Angola,2021-10-08,2485.0
46,Qatar,2021-10-08,546.0
47,Senegal,2021-10-08,49.0
48,Grenada,2021-10-08,350.0
49,Kosovo,2021-10-08,210.0
50,Guatemala,2021-10-08,16163.0
51,Mexico,2021-10-08,50106.0
52,Belarus,2021-10-08,13881.0
53,Egypt,2021-10-08,5446.0
54,Canada,2021-10-08,26621.0
55,Eswatini,2021-10-08,287.0
56,Botswana,2021-10-08,0.0
57,Zambia,2021-10-08,196.0
58,US,2021-10-08,700581.0
59,Brunei,2021-10-08,784.0
60,Russia,2021-10-08,176050.0
61,Lesotho,2021-10-08,70.0
62,Nigeria,2021-10-08,987.0
63,Bahrain,2021-10-08,434.0
64,Cuba,2021-10-08,28679.0
65,Venezuela,2021-10-08,10633.0
66,Holy See,2021-10-08,0.0
67,Pakistan,2021-10-08,9156.0
68,Chile,2021-10-08,5026.0
69,Niger,2021-10-08,63.0
70,Ethiopia,2021-10-08,6447.0
71,Somalia,2021-10-08,0.0
72,North Macedonia,2021-10-08,2716.0
73,Argentina,2021-10-08,6867.0
74,Cabo Verde,2021-10-08,259.0
75,Cameroon,2021-10-08,0.0
76,Gabon,2021-10-08,0.0
77,Dominican Republic,2021-10-08,4620.0
78,Singapore,2021-10-08,24381.0
79,Rwanda,2021-10-08,882.0
80,Fiji,2021-10-08,280.0
81,Cyprus,2021-10-08,819.0
82,Burundi,2021-10-08,1029.0
83,Colombia,2021-10-08,9891.0
84,Serbia,2021-10-08,44884.0
85,Japan,2021-10-08,6783.0
86,Sudan,2021-10-08,231.0
87,Andorra,2021-10-08,28.0
88,Gambia,2021-10-08,0.0
89,Togo,2021-10-08,336.0
90,United Arab Emirates,2021-10-08,1232.0
91,Thailand,2021-10-08,75796.0
92,Cote d'Ivoire,2021-10-08,350.0
93,Nepal,2021-10-08,5005.0
94,India,2021-10-08,145593.0
95,Madagascar,2021-10-08,0.0
96,Laos,2021-10-08,3241.0
97,Saint Kitts and Nevis,2021-10-08,252.0
98,Cambodia,2021-10-08,1533.0
