,country,target_date,target
0,Peru,2020-11-06,16261.0
1,Burkina Faso,2020-11-06,84.0
2,Uzbekistan,2020-11-06,1582.0
3,Portugal,2020-11-06,28049.0
4,Paraguay,2020-11-06,3822.0
5,Vietnam,2020-11-06,28.0
6,Germany,2020-11-06,157927.0
7,Nigeria,2020-11-06,1085.0
8,Timor-Leste,2020-11-06,0.0
9,El Salvador,2020-11-06,0.0
10,Jamaica,2020-11-06,329.0
11,Belgium,2020-11-06,77896.0
12,Georgia,2020-11-06,13601.0
13,Sri Lanka,2020-11-06,2779.0
14,United Arab Emirates,2020-11-06,8638.0
15,Norway,2020-11-06,4319.0
16,Comoros,2020-11-06,0.0
17,Senegal,2020-11-06,70.0
18,Ghana,2020-11-06,483.0
19,Syria,2020-11-06,427.0
20,Namibia,2020-11-06,196.0
21,Guinea-Bissau,2020-11-06,0.0
22,Cabo Verde,2020-11-06,525.0
23,Sao Tome and Principe,2020-11-06,14.0
24,Armenia,2020-11-06,16618.0
25,Poland,2020-11-06,153279.0
26,Uganda,2020-11-06,1596.0
27,Mauritius,2020-11-06,7.0
28,Turkey,2020-11-06,16177.0
29,Netherlands,2020-11-06,54439.0
30,Equatorial Guinea,2020-11-06,0.0
31,Benin,2020-11-06,0.0
32,Morocco,2020-11-06,31465.0
33,Bulgaria,2020-11-06,26278.0
34,Dominica,2020-11-06,0.0
35,Hungary,2020-11-06,27496.0
36,Bangladesh,2020-11-06,10976.0
37,Kosovo,2020-11-06,4627.0
38,US,2020-11-06,640710.0
39,Chile,2020-11-06,10780.0
40,Slovakia,2020-11-06,15974.0
41,Russia,2020-11-06,129017.0
42,Romania,2020-11-06,54131.0
43,Eritrea,2020-11-06,0.0
44,Guinea,2020-11-06,126.0
45,Venezuela,2020-11-06,2688.0
46,Kazakhstan,2020-11-06,3255.0
47,Togo,2020-11-06,133.0
48,Angola,2020-11-06,1652.0
49,Iran,2020-11-06,59164.0
50,Brazil,2020-11-06,82901.0
51,Trinidad and Tobago,2020-11-06,84.0
52,Philippines,2020-11-06,12572.0
53,Croatia,2020-11-06,17360.0
54,Brunei,2020-11-06,0.0
55,Kenya,2020-11-06,7056.0
56,Singapore,2020-11-06,49.0
57,Iraq,2020-11-06,24976.0
58,Zambia,2020-11-06,343.0
59,South Africa,2020-11-06,11984.0
60,Rwanda,2020-11-06,63.0
61,Nepal,2020-11-06,20531.0
62,Gambia,2020-11-06,7.0
63,Italy,2020-11-06,213836.0
64,Japan,2020-11-06,6139.0
65,Austria,2020-11-06,37443.0
66,South Sudan,2020-11-06,14.0
67,Ecuador,2020-11-06,5075.0
68,Honduras,2020-11-06,1603.0
69,Libya,2020-11-06,6034.0
70,Tajikistan,2020-11-06,280.0
71,Cuba,2020-11-06,336.0
72,Pakistan,2020-11-06,9114.0
73,Dominican Republic,2020-11-06,3010.0
74,Bahrain,2020-11-06,1610.0
75,Iceland,2020-11-06,196.0
76,Albania,2020-11-06,2667.0
77,"Korea, South",2020-11-06,826.0
78,Lebanon,2020-11-06,11893.0
79,Burundi,2020-11-06,21.0
80,Mali,2020-11-06,77.0
