,country,target_date,target
0,Peru,2020-12-01,13174.0
1,Burkina Faso,2020-12-01,210.0
2,Uzbekistan,2020-12-01,1274.0
3,Portugal,2020-12-01,34076.0
4,Paraguay,2020-12-01,5425.0
5,Vietnam,2020-12-01,28.0
6,Germany,2020-12-01,145733.0
7,Marshall Islands,2020-12-01,0.0
8,Nigeria,2020-12-01,1183.0
9,Timor-Leste,2020-12-01,0.0
10,El Salvador,2020-12-01,0.0
11,Jamaica,2020-12-01,378.0
12,Belgium,2020-12-01,17955.0
13,Georgia,2020-12-01,26607.0
14,Sri Lanka,2020-12-01,3514.0
15,United Arab Emirates,2020-12-01,8981.0
16,Norway,2020-12-01,3087.0
17,Comoros,2020-12-01,0.0
18,Senegal,2020-12-01,147.0
19,Ghana,2020-12-01,287.0
20,Syria,2020-12-01,602.0
21,Namibia,2020-12-01,420.0
22,Guinea-Bissau,2020-12-01,0.0
23,Cabo Verde,2020-12-01,385.0
24,Sao Tome and Principe,2020-12-01,14.0
25,Armenia,2020-12-01,8736.0
26,Poland,2020-12-01,106239.0
27,Uganda,2020-12-01,2492.0
28,Mauritius,2020-12-01,7.0
29,Turkey,2020-12-01,210770.0
30,Netherlands,2020-12-01,32235.0
31,Equatorial Guinea,2020-12-01,0.0
32,Benin,2020-12-01,0.0
33,Morocco,2020-12-01,29246.0
34,Bulgaria,2020-12-01,23289.0
35,Dominica,2020-12-01,0.0
36,Hungary,2020-12-01,43876.0
37,Bangladesh,2020-12-01,15911.0
38,Kosovo,2020-12-01,4473.0
39,US,2020-12-01,1105307.0
40,Chile,2020-12-01,10423.0
41,Slovakia,2020-12-01,10682.0
42,Russia,2020-12-01,182882.0
43,Romania,2020-12-01,56938.0
44,Eritrea,2020-12-01,0.0
45,Guinea,2020-12-01,140.0
46,Venezuela,2020-12-01,2163.0
47,Kazakhstan,2020-12-01,5740.0
48,Togo,2020-12-01,119.0
49,Angola,2020-12-01,553.0
50,Iran,2020-12-01,96901.0
51,Brazil,2020-12-01,263298.0
52,Trinidad and Tobago,2020-12-01,112.0
53,Philippines,2020-12-01,11347.0
54,Croatia,2020-12-01,25221.0
55,Brunei,2020-12-01,0.0
56,Kenya,2020-12-01,5460.0
57,Singapore,2020-12-01,42.0
58,Iraq,2020-12-01,15526.0
59,Zambia,2020-12-01,133.0
60,South Africa,2020-12-01,21483.0
61,Rwanda,2020-12-01,147.0
62,Nepal,2020-12-01,10318.0
63,Gambia,2020-12-01,7.0
64,Italy,2020-12-01,180964.0
65,Japan,2020-12-01,14406.0
66,Austria,2020-12-01,32683.0
67,South Sudan,2020-12-01,35.0
68,Ecuador,2020-12-01,6916.0
69,Honduras,2020-12-01,2653.0
70,Libya,2020-12-01,4270.0
71,Tajikistan,2020-12-01,259.0
72,Cuba,2020-12-01,420.0
73,Pakistan,2020-12-01,19873.0
74,Dominican Republic,2020-12-01,5740.0
75,Bahrain,2020-12-01,1176.0
76,Iceland,2020-12-01,98.0
77,Albania,2020-12-01,4515.0
78,"Korea, South",2020-12-01,3416.0
79,Lebanon,2020-12-01,11452.0
80,Burundi,2020-12-01,7.0
81,Mali,2020-12-01,308.0
82,Vanuatu,2020-12-01,0.0
83,Mexico,2020-12-01,56749.0
84,Bosnia and Herzegovina,2020-12-01,8253.0
85,Sudan,2020-12-01,1526.0
86,Montenegro,2020-12-01,3640.0
87,United Kingdom,2020-12-01,103747.0
88,San Marino,2020-12-01,224.0
89,Ethiopia,2020-12-01,3780.0
90,West Bank and Gaza,2020-12-01,12362.0
91,Saint Lucia,2020-12-01,35.0
92,Panama,2020-12-01,10535.0
93,Antigua and Barbuda,2020-12-01,0.0
94,Egypt,2020-12-01,2555.0
95,Latvia,2020-12-01,4284.0
96,Canada,2020-12-01,39725.0
97,Israel,2020-12-01,6909.0
98,Central African Republic,2020-12-01,0.0
99,Sweden,2020-12-01,34678.0
100,Ireland,2020-12-01,1799.0
101,Lesotho,2020-12-01,0.0
102,Luxembourg,2020-12-01,3752.0
103,Eswatini,2020-12-01,175.0
104,Bhutan,2020-12-01,21.0
105,Madagascar,2020-12-01,0.0
106,Holy See,2020-12-01,0.0
107,Cote d'Ivoire,2020-12-01,203.0
108,India,2020-12-01,289254.0
109,Uruguay,2020-12-01,1169.0
110,Tanzania,2020-12-01,0.0
111,Saint Kitts and Nevis,2020-12-01,0.0
112,Indonesia,2020-12-01,37926.0
113,Laos,2020-12-01,0.0
114,Oman,2020-12-01,0.0
115,Belarus,2020-12-01,11347.0
116,Burma,2020-12-01,9996.0
117,Malta,2020-12-01,812.0
118,Malaysia,2020-12-01,8484.0
119,Australia,2020-12-01,70.0
120,Somalia,2020-12-01,0.0
121,Saudi Arabia,2020-12-01,1841.0
122,Botswana,2020-12-01,0.0
123,Bolivia,2020-12-01,714.0
124,Afghanistan,2020-12-01,1533.0
125,Argentina,2020-12-01,54922.0
126,Papua New Guinea,2020-12-01,0.0
127,Slovenia,2020-12-01,11081.0
128,Malawi,2020-12-01,7.0
129,Cameroon,2020-12-01,322.0
130,Grenada,2020-12-01,0.0
131,Sierra Leone,2020-12-01,7.0
132,Ukraine,2020-12-01,99148.0
133,Thailand,2020-12-01,112.0
134,Barbados,2020-12-01,14.0
135,Mongolia,2020-12-01,91.0
136,Liechtenstein,2020-12-01,154.0
137,Bahamas,2020-12-01,91.0
138,Kyrgyzstan,2020-12-01,2639.0
139,Serbia,2020-12-01,53053.0
140,Fiji,2020-12-01,0.0
141,Switzerland,2020-12-01,30184.0
142,Jordan,2020-12-01,32060.0
143,Costa Rica,2020-12-01,8554.0
144,Gabon,2020-12-01,0.0
145,Moldova,2020-12-01,10493.0
146,Spain,2020-12-01,71554.0
147,Denmark,2020-12-01,8337.0
148,Kuwait,2020-12-01,2303.0
149,Maldives,2020-12-01,266.0
150,Czechia,2020-12-01,25025.0
151,Congo (Brazzaville),2020-12-01,0.0
152,France,2020-12-01,88060.0
153,Congo (Kinshasa),2020-12-01,609.0
154,Monaco,2020-12-01,28.0
155,Djibouti,2020-12-01,7.0
156,Chad,2020-12-01,42.0
157,Algeria,2020-12-01,7175.0
158,Niger,2020-12-01,203.0
159,Liberia,2020-12-01,0.0
160,Greece,2020-12-01,13867.0
161,Tunisia,2020-12-01,8176.0
162,Cyprus,2020-12-01,1736.0
163,Solomon Islands,2020-12-01,0.0
164,Colombia,2020-12-01,61341.0
165,Finland,2020-12-01,3472.0
166,Estonia,2020-12-01,2576.0
167,Mauritania,2020-12-01,378.0
168,Seychelles,2020-12-01,0.0
169,Haiti,2020-12-01,56.0
170,Andorra,2020-12-01,532.0
171,Qatar,2020-12-01,1295.0
172,Belize,2020-12-01,616.0
173,Taiwan*,2020-12-01,35.0
174,Guatemala,2020-12-01,4480.0
175,Nicaragua,2020-12-01,0.0
176,North Macedonia,2020-12-01,7469.0
177,Zimbabwe,2020-12-01,770.0
178,Lithuania,2020-12-01,14714.0
179,Azerbaijan,2020-12-01,25984.0
180,Guyana,2020-12-01,238.0
181,Mozambique,2020-12-01,497.0
182,Cambodia,2020-12-01,21.0
183,Saint Vincent and the Grenadines,2020-12-01,0.0
184,China,2020-12-01,665.0
185,Yemen,2020-12-01,84.0
186,Suriname,2020-12-01,14.0
187,New Zealand,2020-12-01,21.0
