,country,target_date,target
0,Peru,2020-08-27,60473.0
1,Burkina Faso,2020-08-27,0.0
2,Uzbekistan,2020-08-27,2898.0
3,Portugal,2020-08-27,1533.0
4,Paraguay,2020-08-27,3066.0
5,Vietnam,2020-08-27,35.0
6,Germany,2020-08-27,10227.0
7,Nigeria,2020-08-27,2247.0
8,Timor-Leste,2020-08-27,0.0
9,El Salvador,2020-08-27,1323.0
10,Jamaica,2020-08-27,504.0
11,Belgium,2020-08-27,3290.0
12,Georgia,2020-08-27,70.0
13,Sri Lanka,2020-08-27,42.0
14,United Arab Emirates,2020-08-27,2737.0
15,Norway,2020-08-27,350.0
16,Comoros,2020-08-27,0.0
17,Senegal,2020-08-27,756.0
18,Ghana,2020-08-27,504.0
19,Syria,2020-08-27,504.0
20,Namibia,2020-08-27,1967.0
21,Guinea-Bissau,2020-08-27,0.0
22,Cabo Verde,2020-08-27,308.0
23,Sao Tome and Principe,2020-08-27,0.0
24,Armenia,2020-08-27,973.0
25,Poland,2020-08-27,5341.0
26,Uganda,2020-08-27,686.0
27,Mauritius,2020-08-27,0.0
28,Turkey,2020-08-27,9191.0
29,Netherlands,2020-08-27,4214.0
30,Equatorial Guinea,2020-08-27,0.0
31,Benin,2020-08-27,0.0
32,Morocco,2020-08-27,9352.0
33,Bulgaria,2020-08-27,1099.0
34,Dominica,2020-08-27,0.0
35,Hungary,2020-08-27,252.0
36,Bangladesh,2020-08-27,17052.0
37,Kosovo,2020-08-27,0.0
38,US,2020-08-27,308763.0
39,Chile,2020-08-27,13321.0
40,Slovakia,2020-08-27,588.0
41,Russia,2020-08-27,32816.0
42,Romania,2020-08-27,8323.0
43,Eritrea,2020-08-27,0.0
44,Guinea,2020-08-27,322.0
45,Venezuela,2020-08-27,5418.0
46,Kazakhstan,2020-08-27,1225.0
47,Togo,2020-08-27,119.0
48,Angola,2020-08-27,357.0
49,Iran,2020-08-27,15442.0
50,Brazil,2020-08-27,309645.0
51,Trinidad and Tobago,2020-08-27,644.0
52,Philippines,2020-08-27,30401.0
53,Croatia,2020-08-27,1925.0
54,Brunei,2020-08-27,0.0
55,Kenya,2020-08-27,1722.0
56,Singapore,2020-08-27,420.0
57,Iraq,2020-08-27,26859.0
58,Zambia,2020-08-27,1428.0
59,South Africa,2020-08-27,18788.0
60,Rwanda,2020-08-27,763.0
61,Nepal,2020-08-27,5866.0
62,Gambia,2020-08-27,242.61452513966333
63,Italy,2020-08-27,7497.0
64,Japan,2020-08-27,6118.0
65,Austria,2020-08-27,2100.0
66,South Sudan,2020-08-27,21.0
67,Ecuador,2020-08-27,4760.0
68,Honduras,2020-08-27,4214.0
69,Libya,2020-08-27,2898.0
70,Tajikistan,2020-08-27,245.0
71,Cuba,2020-08-27,245.0
72,Pakistan,2020-08-27,3374.0
73,Dominican Republic,2020-08-27,4200.0
74,Bahrain,2020-08-27,2506.0
75,Iceland,2020-08-27,42.0
76,Albania,2020-08-27,1092.0
77,"Korea, South",2020-08-27,2324.0
78,Lebanon,2020-08-27,3927.0
79,Burundi,2020-08-27,7.0
80,Mali,2020-08-27,42.0
81,Mexico,2020-08-27,36869.0
82,Bosnia and Herzegovina,2020-08-27,2177.0
83,Sudan,2020-08-27,469.0
84,Montenegro,2020-08-27,336.0
85,United Kingdom,2020-08-27,8022.0
86,San Marino,2020-08-27,0.0
87,Ethiopia,2020-08-27,10731.0
88,West Bank and Gaza,2020-08-27,2877.0
89,Saint Lucia,2020-08-27,0.0
90,Panama,2020-08-27,6272.0
91,Antigua and Barbuda,2020-08-27,0.0
92,Egypt,2020-08-27,966.0
93,Latvia,2020-08-27,28.0
94,Canada,2020-08-27,3192.0
95,Israel,2020-08-27,12663.0
96,Central African Republic,2020-08-27,0.0
97,Sweden,2020-08-27,1216.0848295908072
98,Ireland,2020-08-27,630.0
99,Lesotho,2020-08-27,0.0
100,Luxembourg,2020-08-27,308.0
101,Eswatini,2020-08-27,322.0
102,Bhutan,2020-08-27,7.0
103,Madagascar,2020-08-27,448.0
104,Holy See,2020-08-27,0.0
105,Cote d'Ivoire,2020-08-27,427.0
106,India,2020-08-27,484673.0
107,Uruguay,2020-08-27,42.0
108,Tanzania,2020-08-27,0.0
109,Saint Kitts and Nevis,2020-08-27,0.0
110,Indonesia,2020-08-27,15379.0
111,Laos,2020-08-27,0.0
112,Oman,2020-08-27,1001.0
113,Belarus,2020-08-27,1239.0
114,Burma,2020-08-27,168.0
115,Malta,2020-08-27,259.0
116,Malaysia,2020-08-27,56.0
117,Australia,2020-08-27,966.0
118,Somalia,2020-08-27,0.0
119,Saudi Arabia,2020-08-27,7798.0
120,Botswana,2020-08-27,0.0
121,Bolivia,2020-08-27,6993.0
122,Afghanistan,2020-08-27,301.0
123,Argentina,2020-08-27,60991.0
124,Papua New Guinea,2020-08-27,0.0
125,Slovenia,2020-08-27,238.0
126,Malawi,2020-08-27,224.0
127,Cameroon,2020-08-27,0.0
128,Grenada,2020-08-27,0.0
129,Sierra Leone,2020-08-27,35.0
130,Ukraine,2020-08-27,14070.0
131,Thailand,2020-08-27,14.0
132,Barbados,2020-08-27,7.0
133,Mongolia,2020-08-27,0.0
134,Liechtenstein,2020-08-27,0.0
135,Bahamas,2020-08-27,0.0
136,Kyrgyzstan,2020-08-27,833.0
137,Serbia,2020-08-27,875.0
138,Fiji,2020-08-27,0.0
139,Switzerland,2020-08-27,2065.0
140,Jordan,2020-08-27,280.0
141,Costa Rica,2020-08-27,6650.0
142,Gabon,2020-08-27,0.0
143,Moldova,2020-08-27,3829.0
144,Spain,2020-08-27,51072.0
145,Denmark,2020-08-27,588.0
146,Kuwait,2020-08-27,4291.0
147,Maldives,2020-08-27,931.0
148,Czechia,2020-08-27,1806.0
149,Congo (Brazzaville),2020-08-27,0.0
150,France,2020-08-27,34279.0
151,Congo (Kinshasa),2020-08-27,133.0
152,Monaco,2020-08-27,0.0
153,Djibouti,2020-08-27,0.0
154,Chad,2020-08-27,28.0
155,Algeria,2020-08-27,2779.0
156,Niger,2020-08-27,0.0
157,Liberia,2020-08-27,7.0
158,Greece,2020-08-27,1701.0
159,Tunisia,2020-08-27,819.0
160,Cyprus,2020-08-27,75.5871310840314
161,Colombia,2020-08-27,70910.0
162,Finland,2020-08-27,147.0
163,Estonia,2020-08-27,119.0
164,Mauritania,2020-08-27,119.0
165,Seychelles,2020-08-27,0.0
166,Haiti,2020-08-27,196.0
167,Andorra,2020-08-27,0.0
168,Qatar,2020-08-27,1722.0
169,Belize,2020-08-27,189.0
170,Taiwan*,2020-08-27,0.0
171,Guatemala,2020-08-27,6706.0
172,Nicaragua,2020-08-27,0.0
173,North Macedonia,2020-08-27,805.0
174,Zimbabwe,2020-08-27,490.0
175,Lithuania,2020-08-27,252.0
176,Azerbaijan,2020-08-27,1064.0
177,Guyana,2020-08-27,245.0
178,Mozambique,2020-08-27,560.0
179,Cambodia,2020-08-27,0.0
180,Saint Vincent and the Grenadines,2020-08-27,0.0
181,China,2020-08-27,238.0
182,Yemen,2020-08-27,35.0
183,Suriname,2020-08-27,462.0
184,New Zealand,2020-08-27,49.0
