,country,target_date,target
0,Peru,2020-11-27,11123.0
1,Burkina Faso,2020-11-27,133.0
2,Uzbekistan,2020-11-27,1302.0
3,Portugal,2020-11-27,37030.0
4,Paraguay,2020-11-27,5593.0
5,Vietnam,2020-11-27,35.0
6,Germany,2020-11-27,114590.0
7,Marshall Islands,2020-11-27,0.0
8,Nigeria,2020-11-27,1183.0
9,Timor-Leste,2020-11-27,0.0
10,El Salvador,2020-11-27,0.0
11,Jamaica,2020-11-27,413.0
12,Belgium,2020-11-27,17955.0
13,Georgia,2020-11-27,26768.0
14,Sri Lanka,2020-11-27,3311.0
15,United Arab Emirates,2020-11-27,8981.0
16,Norway,2020-11-27,3115.0
17,Comoros,2020-11-27,0.0
18,Senegal,2020-11-27,119.0
19,Ghana,2020-11-27,469.0
20,Syria,2020-11-27,525.0
21,Namibia,2020-11-27,378.0
22,Guinea-Bissau,2020-11-27,0.0
23,Cabo Verde,2020-11-27,392.0
24,Sao Tome and Principe,2020-11-27,7.0
25,Armenia,2020-11-27,9695.0
26,Poland,2020-11-27,121128.0
27,Uganda,2020-11-27,1687.0
28,Mauritius,2020-11-27,0.0
29,Turkey,2020-11-27,47698.0
30,Netherlands,2020-11-27,36456.0
31,Equatorial Guinea,2020-11-27,0.0
32,Benin,2020-11-27,0.0
33,Morocco,2020-11-27,29246.0
34,Bulgaria,2020-11-27,23289.0
35,Dominica,2020-11-27,0.0
36,Hungary,2020-11-27,30240.0
37,Bangladesh,2020-11-27,15610.0
38,Kosovo,2020-11-27,4949.0
39,US,2020-11-27,1210545.0
40,Chile,2020-11-27,10479.0
41,Slovakia,2020-11-27,12677.0
42,Russia,2020-11-27,171766.0
43,Romania,2020-11-27,59493.0
44,Eritrea,2020-11-27,0.0
45,Guinea,2020-11-27,196.0
46,Venezuela,2020-11-27,2485.0
47,Kazakhstan,2020-11-27,5691.0
48,Togo,2020-11-27,119.0
49,Angola,2020-11-27,693.0
50,Iran,2020-11-27,96047.0
51,Brazil,2020-11-27,228354.0
52,Trinidad and Tobago,2020-11-27,175.0
53,Philippines,2020-11-27,11347.0
54,Croatia,2020-11-27,25011.0
55,Brunei,2020-11-27,0.0
56,Kenya,2020-11-27,5670.0
57,Singapore,2020-11-27,35.0
58,Iraq,2020-11-27,16044.0
59,Zambia,2020-11-27,147.0
60,South Africa,2020-11-27,18522.0
61,Rwanda,2020-11-27,238.0
62,Nepal,2020-11-27,11921.0
63,Gambia,2020-11-27,7.0
64,Italy,2020-11-27,198359.0
65,Japan,2020-11-27,15141.0
66,Austria,2020-11-27,36582.0
67,South Sudan,2020-11-27,84.0
68,Ecuador,2020-11-27,5558.0
69,Honduras,2020-11-27,3955.0
70,Libya,2020-11-27,4550.0
