location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,15554,3817,6569,8944,13263,13964,14331,15020,15221,15454,15497,15538,15554,15570,15611,15654,15887,16088,16777,17144,17845,22164,24539,27291,2021-03-13,day
BE,16395,0,0,3857,12494,13629,14694,15380,15786,15963,16235,16368,16395,16422,16555,16827,17004,17410,18096,19161,20296,28933,44869,51909,2021-03-13,day
BG,13105,6789,7329,10090,11805,12146,12762,12899,12962,13050,13077,13100,13105,13110,13133,13160,13248,13311,13448,14064,14405,16120,18881,19421,2021-03-13,day
CH,7358,0,0,0,4184,5551,6425,6883,7128,7221,7298,7346,7358,7370,7418,7495,7588,7833,8291,9165,10532,14774,19234,22179,2021-03-13,day
CY,2151,474,1235,1525,1812,1998,2098,2115,2131,2142,2146,2150,2151,2152,2156,2160,2171,2187,2204,2304,2490,2777,3067,3828,2021-03-13,day
CZ,84569,57563,62336,66289,74598,80546,82379,83938,84175,84430,84504,84550,84569,84588,84634,84708,84963,85200,86759,88592,94540,102849,106802,111575,2021-03-13,day
DE,57974,17935,25220,34216,44737,49482,53547,55205,56277,56935,57539,57778,57974,58170,58409,59013,59671,60743,62401,66466,71211,81732,90728,98013,2021-03-13,day
DK,3594,0,0,873,2190,2694,3089,3290,3427,3508,3545,3561,3594,3627,3643,3680,3761,3898,4099,4494,4998,6315,8367,9657,2021-03-13,day
EE,9285,7479,8526,8804,8942,9142,9196,9226,9246,9257,9271,9282,9285,9288,9299,9313,9324,9344,9374,9428,9628,9766,10044,11091,2021-03-13,day
ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,14652,44620,2021-03-13,day
FI,4500,3683,3840,3999,4162,4251,4349,4413,4431,4470,4485,4497,4500,4503,4515,4530,4569,4587,4651,4749,4838,5001,5160,5317,2021-03-13,day
FR,143708,44471,60020,79069,125312,132309,135907,138728,140890,141584,142746,143464,143708,143952,144670,145832,146526,148688,151509,155107,162104,208347,227396,242945,2021-03-13,day
GB,42824,0,0,0,11770,29098,32669,38791,40498,41303,42073,42485,42824,43163,43575,44345,45150,46857,52979,56549,73878,107723,121580,124083,2021-03-13,day
GR,14147,9514,10557,11757,12607,13635,13901,13994,14054,14088,14114,14134,14147,14160,14180,14206,14240,14300,14393,14659,15687,16537,17737,18780,2021-03-13,day
HR,3503,0,0,828,2297,2930,3145,3368,3395,3451,3483,3500,3503,3506,3523,3555,3611,3638,3861,4076,4709,6178,8128,9475,2021-03-13,day
HU,35686,25383,26660,28872,32809,33972,34831,35455,35591,35647,35663,35678,35686,35694,35709,35725,35781,35917,36541,37400,38563,42500,44712,45989,2021-03-13,day
IE,3719,0,0,563,1955,2720,2939,3194,3511,3612,3687,3710,3719,3728,3751,3826,3927,4244,4499,4718,5483,6875,11943,18194,2021-03-13,day
IS,10,0,0,0,0,0,0,0,3,5,8,10,10,10,12,15,17,21,32,55,66,167,213,275,2021-03-13,day
IT,138937,87355,90659,110967,122667,132451,134592,135697,137534,138061,138626,138779,138937,139095,139248,139813,140340,142177,143282,145423,155207,166907,187215,190519,2021-03-13,day
LI,23,0,0,0,0,9,18,21,21,22,23,23,23,23,23,24,25,25,28,37,52,85,96,108,2021-03-13,day
LT,4456,737,1415,1760,3463,3878,4281,4379,4411,4430,4442,4455,4456,4457,4470,4482,4501,4533,4631,5034,5449,7152,7497,8175,2021-03-13,day
LU,1186,0,0,548,837,912,1025,1067,1100,1136,1156,1179,1186,1193,1216,1236,1272,1305,1347,1460,1535,1824,2615,2674,2021-03-13,day
LV,4199,3217,3315,3589,3838,3987,4114,4165,4176,4188,4192,4198,4199,4200,4206,4210,4222,4233,4284,4411,4560,4809,5083,5181,2021-03-13,day
MT,1997,1553,1666,1733,1842,1878,1904,1956,1970,1985,1993,1997,1997,1997,2001,2009,2024,2038,2090,2116,2152,2261,2328,2441,2021-03-13,day
NL,31528,14217,15339,17683,25029,27842,28718,30273,30674,30973,31253,31456,31528,31600,31803,32083,32382,32783,34338,35214,38027,45373,47717,48839,2021-03-13,day
NO,3720,2512,2546,2782,3161,3358,3517,3574,3658,3691,3702,3717,3720,3723,3738,3749,3782,3866,3923,4082,4279,4658,4894,4928,2021-03-13,day
PL,84460,39424,53761,64181,73946,79662,83308,83584,83940,84128,84324,84427,84460,84493,84596,84792,84980,85336,85612,89258,94974,104739,115159,129496,2021-03-13,day
PT,5568,0,0,0,0,2734,3964,4808,5152,5355,5504,5547,5568,5589,5632,5781,5984,6328,7172,8402,12001,15500,27078,33387,2021-03-13,day
RO,25831,15096,17836,19129,20738,23640,24838,25264,25498,25596,25711,25808,25831,25854,25951,26066,26164,26398,26824,28022,30924,32533,33826,36566,2021-03-13,day
SE,27652,10313,16604,19152,23913,26030,26701,26925,27188,27380,27469,27604,27652,27700,27835,27924,28116,28379,28603,29274,31391,36152,38700,44991,2021-03-13,day
SI,5459,1289,1422,3786,4688,5232,5288,5378,5405,5432,5451,5457,5459,5461,5467,5486,5513,5540,5630,5686,6230,7132,9496,9629,2021-03-13,day
SK,15836,11356,11693,12818,14193,14956,15597,15747,15775,15804,15815,15829,15836,15843,15857,15868,15897,15925,16075,16716,17479,18854,19979,20316,2021-03-13,day
