location,forecast_EuroCOVIDhub-ensemble,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,17316,11335,11815,12260,12848,13276,14055,14821,15145,15440,16256,17042,17316,17580,17854,18147,18445,18804,19233,19725,20274,21055,21714,22516,2021-03-13,day
BE,16663,10049,10661,11376,12268,13060,13692,14228,14734,15225,15698,16218,16663,17185,17738,18310,18924,19585,20290,21166,22188,23802,25272,26781,2021-03-13,day
BG,14866,7067,7667,8368,9305,9996,11018,12010,12584,13080,13687,14337,14866,15403,15916,16452,17042,17678,18581,19588,20810,22645,24261,26071,2021-03-13,day
CH,6502,3570,3845,4136,4522,4822,5096,5351,5586,5806,6039,6284,6502,6738,7038,7332,7607,7896,8362,8928,9450,10211,10963,11718,2021-03-13,day
CY,2426,1336,1420,1508,1632,1726,1808,1884,1958,2029,2186,2348,2426,2506,2725,2954,3052,3159,3560,4001,4217,4536,4781,5043,2021-03-13,day
CZ,89596,47650,51940,56562,62369,66746,71044,75032,78218,81367,84285,87087,89596,92132,95715,99569,102634,105967,109529,113892,119235,127232,134180,141915,2021-03-13,day
DE,59823,35569,38715,41227,44327,46506,48430,50153,51640,53009,55729,58448,59823,61223,62975,64795,66432,68222,70238,72781,75911,80445,84771,90258,2021-03-13,day
DK,3624,2246,2362,2484,2631,2733,2880,3013,3085,3153,3358,3558,3624,3692,3870,4046,4122,4202,4298,4410,4549,4760,4939,5159,2021-03-13,day
EE,10333,7199,7549,7864,8277,8595,8996,9366,9565,9764,9953,10148,10333,10520,10888,11266,11485,11710,12023,12400,12786,13339,13824,14323,2021-03-13,day
ES,36133,22628,23686,24888,26688,28069,29271,30433,31525,32637,33797,34919,36133,37380,38684,40054,41695,43554,45899,48845,52194,57496,61850,67527,2021-03-13,day
FI,4926,3187,3360,3522,3744,3898,4091,4266,4366,4465,4650,4834,4926,5021,5202,5389,5498,5618,5793,5995,6195,6493,6745,7023,2021-03-13,day
FR,148752,98674,103562,108559,115262,120380,125129,129370,133394,137237,140962,144689,148752,152788,157391,162012,166987,171864,177993,185335,193948,207087,217717,230536,2021-03-13,day
GB,32862,22120,23198,24344,25816,26924,28033,29089,29845,30572,31381,32195,32862,33541,34442,35350,36167,37003,38351,39796,41341,43693,45636,48148,2021-03-13,day
GR,15130,8898,9489,10145,10892,11467,12259,12991,13379,13763,14263,14780,15130,15505,16360,17233,17701,18193,20134,22282,23179,24480,25603,26617,2021-03-13,day
HR,3537,1538,1688,1837,2054,2224,2372,2501,2627,2746,3075,3411,3537,3664,3876,4099,4252,4427,4735,5098,5410,5888,6306,6778,2021-03-13,day
HU,44582,26533,28457,30165,32272,33773,35793,37652,38752,39752,41632,43554,44582,45576,47952,50445,51668,53020,54762,56628,58862,62019,64639,67866,2021-03-13,day
IE,3304,1823,1980,2118,2308,2451,2618,2776,2888,2991,3100,3202,3304,3412,3535,3666,3798,3943,4095,4287,4510,4862,5189,5526,2021-03-13,day
IS,6,1,2,2,2,3,3,4,4,4,4,5,6,6,6,8,9,10,12,14,17,21,26,33,2021-03-13,day
IT,162299,114130,119172,123535,129572,133738,137413,140691,143340,146058,152804,159509,162299,164879,169145,173383,176347,179479,186472,194237,199601,207493,213975,221279,2021-03-13,day
LI,15,5,5,6,6,7,8,9,10,11,12,13,15,16,19,21,24,26,32,37,43,52,61,72,2021-03-13,day
LT,3513,1655,1802,1948,2148,2312,2478,2635,2753,2872,3135,3403,3513,3626,3760,3909,4052,4204,4406,4641,4913,5306,5664,6100,2021-03-13,day
LU,1190,593,646,702,778,831,900,971,1018,1062,1106,1149,1190,1236,1286,1336,1390,1453,1559,1678,1794,1961,2101,2247,2021-03-13,day
LV,3971,2406,2561,2728,2967,3134,3276,3398,3511,3628,3741,3857,3971,4089,4209,4339,4478,4631,4814,5019,5297,5685,6050,6477,2021-03-13,day
MT,2182,1271,1364,1440,1542,1620,1728,1831,1888,1938,2034,2127,2182,2236,2296,2357,2422,2487,2617,2767,2887,3052,3188,3332,2021-03-13,day
NL,32524,21858,22884,23858,25102,25985,27118,28168,28795,29380,30699,31965,32524,33072,34349,35643,36271,36960,37758,38702,39823,41630,42986,44586,2021-03-13,day
NO,4180,2110,2284,2459,2691,2852,3035,3216,3332,3444,3756,4072,4180,4288,4498,4714,4845,4992,5370,5784,6041,6400,6713,7061,2021-03-13,day
PL,93120,54143,57332,60519,64540,67331,70861,74152,77111,80058,85369,90440,93120,95781,99638,103747,106885,110129,114464,119193,124616,132579,138857,145746,2021-03-13,day
PT,4604,2359,2528,2713,2973,3195,3400,3593,3772,3936,4173,4420,4604,4804,5196,5620,5880,6162,6566,7028,7621,8722,9431,10549,2021-03-13,day
RO,28908,19146,20118,21117,22366,23217,24005,24636,25234,25806,27092,28365,28908,29453,30657,31854,32470,33145,34387,35764,36875,38508,39809,41464,2021-03-13,day
SE,27524,15380,16342,17532,19146,20350,21752,22984,23934,24846,25713,26623,27524,28506,30134,31813,33114,34466,37525,41178,44134,48991,52998,56455,2021-03-13,day
SI,4845,2609,2802,2988,3230,3428,3607,3768,3934,4087,4376,4672,4845,5025,5303,5592,5794,6029,6300,6620,7036,7651,8203,8924,2021-03-13,day
SK,15972,9975,10580,11243,12052,12672,13230,13734,14187,14616,15078,15516,15972,16427,17026,17638,18142,18714,19392,20156,21125,22591,23868,25202,2021-03-13,day
