,country,target_date,target
0,Fiji,2021-06-27,7.0
1,North Macedonia,2021-06-27,7.0
2,Afghanistan,2021-06-27,511.0
3,Monaco,2021-06-27,0.0
4,Tanzania,2021-06-27,0.0
5,Equatorial Guinea,2021-06-27,0.0
6,Jordan,2021-06-27,63.0
7,Congo (Brazzaville),2021-06-27,0.0
8,Uruguay,2021-06-27,238.0
9,Mozambique,2021-06-27,14.0
10,Serbia,2021-06-27,35.0
11,Colombia,2021-06-27,4795.0
12,Montenegro,2021-06-27,0.0
13,Slovenia,2021-06-27,7.0
14,China,2021-06-27,0.0
15,Malaysia,2021-06-27,567.0
16,Bolivia,2021-06-27,483.0
17,Romania,2021-06-27,980.0
18,Cyprus,2021-06-27,0.0
19,Singapore,2021-06-27,0.0
20,Latvia,2021-06-27,7.0
21,Jamaica,2021-06-27,28.0
22,Guyana,2021-06-27,14.0
23,Cameroon,2021-06-27,0.0
24,Switzerland,2021-06-27,7.0
25,Gambia,2021-06-27,0.0
26,Bahrain,2021-06-27,28.0
27,Norway,2021-06-27,0.0
28,Cabo Verde,2021-06-27,0.0
29,Taiwan*,2021-06-27,63.0
30,West Bank and Gaza,2021-06-27,7.0
31,Mexico,2021-06-27,1547.0
32,San Marino,2021-06-27,0.0
33,Bangladesh,2021-06-27,567.0
34,Cambodia,2021-06-27,112.0
35,Bulgaria,2021-06-27,35.0
36,Albania,2021-06-27,0.0
37,Sweden,2021-06-27,0.0
38,Ukraine,2021-06-27,308.0
39,Poland,2021-06-27,168.0
40,Ecuador,2021-06-27,266.0
41,Costa Rica,2021-06-27,112.0
42,Chad,2021-06-27,0.0
43,Azerbaijan,2021-06-27,7.0
44,Grenada,2021-06-27,0.0
45,Burma,2021-06-27,42.0
46,Kosovo,2021-06-27,0.0
47,Saint Kitts and Nevis,2021-06-27,0.0
48,Panama,2021-06-27,56.0
49,Kazakhstan,2021-06-27,7.0
50,India,2021-06-27,8806.0
51,Dominica,2021-06-27,0.0
52,Marshall Islands,2021-06-27,0.0
53,Trinidad and Tobago,2021-06-27,70.0
54,Nigeria,2021-06-27,0.0
55,Belize,2021-06-27,0.0
56,Somalia,2021-06-27,0.0
57,Solomon Islands,2021-06-27,0.0
58,Guinea,2021-06-27,0.0
59,Turkey,2021-06-27,392.0
60,Laos,2021-06-27,0.0
61,Malta,2021-06-27,0.0
62,Ghana,2021-06-27,0.0
63,Saint Lucia,2021-06-27,0.0
64,Honduras,2021-06-27,161.0
65,Chile,2021-06-27,924.0
66,Cote d'Ivoire,2021-06-27,0.0
67,Czechia,2021-06-27,14.0
68,Tunisia,2021-06-27,616.0
69,Mali,2021-06-27,0.0
70,Zambia,2021-06-27,371.0
71,Benin,2021-06-27,0.0
72,Japan,2021-06-27,245.0
73,Comoros,2021-06-27,0.0
74,Italy,2021-06-27,210.0
75,Mauritania,2021-06-27,0.0
76,El Salvador,2021-06-27,35.0
77,Lesotho,2021-06-27,0.0
78,Sudan,2021-06-27,0.0
79,Lebanon,2021-06-27,21.0
80,US,2021-06-27,2387.0
81,Israel,2021-06-27,0.0
82,Georgia,2021-06-27,105.0
