,country,target_date,target
0,Fiji,2021-11-26,0.0
1,North Macedonia,2021-11-26,105.0
2,Afghanistan,2021-11-26,7.0
3,Monaco,2021-11-26,0.0
4,Tanzania,2021-11-26,0.0
5,Equatorial Guinea,2021-11-26,0.0
6,Jordan,2021-11-26,182.0
7,Congo (Brazzaville),2021-11-26,0.0
8,Uruguay,2021-11-26,14.0
9,Mozambique,2021-11-26,0.0
10,Serbia,2021-11-26,357.0
11,Colombia,2021-11-26,336.0
12,Montenegro,2021-11-26,49.0
13,Slovenia,2021-11-26,119.0
14,China,2021-11-26,0.0
15,Malaysia,2021-11-26,315.0
16,Bolivia,2021-11-26,112.0
17,Romania,2021-11-26,1484.0
18,Cyprus,2021-11-26,0.0
19,Singapore,2021-11-26,35.0
20,Latvia,2021-11-26,140.0
21,Jamaica,2021-11-26,14.0
22,Guyana,2021-11-26,14.0
23,Cameroon,2021-11-26,0.0
24,Switzerland,2021-11-26,105.0
25,Gambia,2021-11-26,0.0
26,Bahrain,2021-11-26,0.0
27,Norway,2021-11-26,7.0
28,Cabo Verde,2021-11-26,0.0
29,Taiwan*,2021-11-26,0.0
30,West Bank and Gaza,2021-11-26,14.0
31,Mexico,2021-11-26,1512.0
32,San Marino,2021-11-26,0.0
33,Bangladesh,2021-11-26,21.0
34,Cambodia,2021-11-26,28.0
35,Bulgaria,2021-11-26,791.0
36,Albania,2021-11-26,42.0
37,Sweden,2021-11-26,0.0
38,Ukraine,2021-11-26,4501.0
39,Poland,2021-11-26,2786.0
40,Ecuador,2021-11-26,0.0
41,Costa Rica,2021-11-26,28.0
42,Chad,2021-11-26,0.0
43,Azerbaijan,2021-11-26,189.0
44,Grenada,2021-11-26,0.0
45,Burma,2021-11-26,63.0
46,Kosovo,2021-11-26,0.0
47,Saint Kitts and Nevis,2021-11-26,0.0
48,Panama,2021-11-26,14.0
49,Kazakhstan,2021-11-26,133.0
50,India,2021-11-26,2191.0
51,Dominica,2021-11-26,0.0
52,Marshall Islands,2021-11-26,0.0
53,Trinidad and Tobago,2021-11-26,147.0
54,Nigeria,2021-11-26,0.0
55,Belize,2021-11-26,7.0
56,Somalia,2021-11-26,0.0
57,Solomon Islands,2021-11-26,0.0
58,Guinea,2021-11-26,0.0
59,Summer Olympics 2020,2021-11-26,0.0
60,Turkey,2021-11-26,1407.0
61,Laos,2021-11-26,28.0
62,Malta,2021-11-26,0.0
63,Ghana,2021-11-26,0.0
64,Saint Lucia,2021-11-26,0.0
65,Honduras,2021-11-26,0.0
66,Chile,2021-11-26,161.0
67,Cote d'Ivoire,2021-11-26,0.0
68,Czechia,2021-11-26,805.0
69,Tunisia,2021-11-26,28.0
70,Mali,2021-11-26,7.0
71,Zambia,2021-11-26,0.0
72,Benin,2021-11-26,0.0
73,Japan,2021-11-26,14.0
74,Comoros,2021-11-26,0.0
75,Italy,2021-11-26,490.0
76,Mauritania,2021-11-26,14.0
77,El Salvador,2021-11-26,21.0
78,Lesotho,2021-11-26,0.0
79,Sudan,2021-11-26,0.0
80,Lebanon,2021-11-26,70.0
81,US,2021-11-26,3864.0
82,Israel,2021-11-26,7.0
