,country,target_date,target
0,Fiji,2021-09-11,21.0
1,North Macedonia,2021-09-11,210.0
2,Afghanistan,2021-09-11,42.0
3,Monaco,2021-09-11,0.0
4,Tanzania,2021-09-11,0.0
5,Equatorial Guinea,2021-09-11,0.0
6,Jordan,2021-09-11,56.0
7,Congo (Brazzaville),2021-09-11,0.0
8,Uruguay,2021-09-11,0.0
9,Mozambique,2021-09-11,21.0
10,Serbia,2021-09-11,161.0
11,Colombia,2021-09-11,343.0
12,Montenegro,2021-09-11,42.0
13,Slovenia,2021-09-11,14.0
14,China,2021-09-11,0.0
15,Malaysia,2021-09-11,2352.0
16,Bolivia,2021-09-11,70.0
17,Romania,2021-09-11,301.0
18,Cyprus,2021-09-11,14.0
19,Singapore,2021-09-11,0.0
20,Latvia,2021-09-11,21.0
21,Jamaica,2021-09-11,126.0
22,Guyana,2021-09-11,7.0
23,Cameroon,2021-09-11,0.0
24,Switzerland,2021-09-11,34.99162222013547
25,Gambia,2021-09-11,0.0
26,Bahrain,2021-09-11,0.0
27,Norway,2021-09-11,0.0
28,Cabo Verde,2021-09-11,7.0
29,Taiwan*,2021-09-11,0.0
30,West Bank and Gaza,2021-09-11,77.0
31,Mexico,2021-09-11,5110.0
32,San Marino,2021-09-11,0.0
33,Bangladesh,2021-09-11,392.0
34,Cambodia,2021-09-11,77.0
35,Bulgaria,2021-09-11,364.0
36,Albania,2021-09-11,28.0
37,Sweden,2021-09-11,7.0
38,Ukraine,2021-09-11,560.0
39,Poland,2021-09-11,56.0
40,Ecuador,2021-09-11,126.0
41,Costa Rica,2021-09-11,203.0
42,Chad,2021-09-11,0.0
43,Azerbaijan,2021-09-11,259.0
44,Grenada,2021-09-11,7.0
45,Burma,2021-09-11,658.0
46,Kosovo,2021-09-11,168.0
47,Saint Kitts and Nevis,2021-09-11,0.0
48,Panama,2021-09-11,56.0
49,Kazakhstan,2021-09-11,0.0
50,India,2021-09-11,2156.0
51,Dominica,2021-09-11,0.0
52,Marshall Islands,2021-09-11,0.0
53,Trinidad and Tobago,2021-09-11,42.0
54,Nigeria,2021-09-11,35.0
55,Belize,2021-09-11,0.0
56,Somalia,2021-09-11,21.0
57,Solomon Islands,2021-09-11,0.0
58,Guinea,2021-09-11,14.0
59,Summer Olympics 2020,2021-09-11,0.0
60,Turkey,2021-09-11,1834.0
61,Laos,2021-09-11,0.0
62,Malta,2021-09-11,7.0
63,Ghana,2021-09-11,7.0
64,Saint Lucia,2021-09-11,0.0
65,Honduras,2021-09-11,315.0
66,Chile,2021-09-11,133.0
67,Cote d'Ivoire,2021-09-11,35.0
68,Czechia,2021-09-11,0.0
69,Tunisia,2021-09-11,315.0
70,Mali,2021-09-11,0.0
71,Zambia,2021-09-11,14.0
72,Benin,2021-09-11,0.0
73,Japan,2021-09-11,434.0
74,Comoros,2021-09-11,0.0
75,Italy,2021-09-11,413.0
76,Mauritania,2021-09-11,14.0
77,El Salvador,2021-09-11,63.0
78,Lesotho,2021-09-11,0.0
79,Sudan,2021-09-11,0.0
80,Lebanon,2021-09-11,91.0
81,US,2021-09-11,10591.0
82,Israel,2021-09-11,119.0
83,Georgia,2021-09-11,406.0
84,Dominican Republic,2021-09-11,0.0
85,Maldives,2021-09-11,0.0
86,Mauritius,2021-09-11,7.0
87,Uzbekistan,2021-09-11,42.0
88,Finland,2021-09-11,7.0
89,Lithuania,2021-09-11,77.0
90,Djibouti,2021-09-11,0.0
91,"Korea, South",2021-09-11,35.0
92,United Kingdom,2021-09-11,1092.0
93,Central African Republic,2021-09-11,0.0
94,Syria,2021-09-11,35.0
95,Vanuatu,2021-09-11,0.0
96,Guinea-Bissau,2021-09-11,0.0
97,Nepal,2021-09-11,140.0
98,Australia,2021-09-11,56.0
99,Iran,2021-09-11,3766.0
100,Mongolia,2021-09-11,70.0
101,France,2021-09-11,756.0
102,Sri Lanka,2021-09-11,1260.0
103,Saint Vincent and the Grenadines,2021-09-11,0.0
