,country,target_date,target
0,Fiji,2020-05-13,0.0
1,North Macedonia,2020-05-13,7.0
2,Afghanistan,2020-05-13,35.0
3,Monaco,2020-05-13,0.0
4,Tanzania,2020-05-13,0.0
5,Equatorial Guinea,2020-05-13,0.0
6,Jordan,2020-05-13,0.0
7,Congo (Brazzaville),2020-05-13,0.0
8,Uruguay,2020-05-13,0.0
9,Mozambique,2020-05-13,0.0
10,Serbia,2020-05-13,21.0
11,Colombia,2020-05-13,112.0
12,Montenegro,2020-05-13,0.0
13,Slovenia,2020-05-13,7.0
14,China,2020-05-13,0.0
15,Malaysia,2020-05-13,0.0
16,Bolivia,2020-05-13,42.0
17,Romania,2020-05-13,154.0
18,Cyprus,2020-05-13,0.0
19,Singapore,2020-05-13,0.0
20,Latvia,2020-05-13,0.0
21,Jamaica,2020-05-13,0.0
22,Guyana,2020-05-13,0.0
23,Cameroon,2020-05-13,0.0
24,Switzerland,2020-05-13,49.0
25,Gambia,2020-05-13,0.0
26,Bahrain,2020-05-13,0.0
27,Norway,2020-05-13,7.0
28,Cabo Verde,2020-05-13,0.0
29,Taiwan*,2020-05-13,0.0
30,West Bank and Gaza,2020-05-13,0.0
31,Mexico,2020-05-13,1393.0
32,San Marino,2020-05-13,0.0
33,Bangladesh,2020-05-13,77.0
34,Cambodia,2020-05-13,0.0
35,Bulgaria,2020-05-13,14.0
36,Albania,2020-05-13,0.0
37,Sweden,2020-05-13,399.0
38,Ukraine,2020-05-13,105.0
39,Poland,2020-05-13,147.0
40,Ecuador,2020-05-13,252.0
41,Costa Rica,2020-05-13,0.0
42,Chad,2020-05-13,14.0
43,Azerbaijan,2020-05-13,7.0
44,Grenada,2020-05-13,0.0
45,Burma,2020-05-13,0.0
46,Kosovo,2020-05-13,0.0
47,Saint Kitts and Nevis,2020-05-13,0.0
48,Panama,2020-05-13,42.0
49,Kazakhstan,2020-05-13,0.0
50,India,2020-05-13,777.0
51,Dominica,2020-05-13,0.0
52,Trinidad and Tobago,2020-05-13,0.0
53,Nigeria,2020-05-13,56.0
54,Belize,2020-05-13,0.0
55,Somalia,2020-05-13,7.0
56,Guinea,2020-05-13,0.0
57,Turkey,2020-05-13,371.0
58,Laos,2020-05-13,0.0
59,Malta,2020-05-13,0.0
60,Ghana,2020-05-13,0.0
61,Saint Lucia,2020-05-13,0.0
62,Honduras,2020-05-13,14.0
63,Chile,2020-05-13,70.0
64,Cote d'Ivoire,2020-05-13,0.0
65,Czechia,2020-05-13,21.0
66,Tunisia,2020-05-13,0.0
67,Mali,2020-05-13,7.0
68,Zambia,2020-05-13,0.0
69,Benin,2020-05-13,0.0
70,Japan,2020-05-13,119.0
71,Comoros,2020-05-13,0.0
72,Italy,2020-05-13,1358.0
73,Mauritania,2020-05-13,0.0
74,El Salvador,2020-05-13,7.0
75,Sudan,2020-05-13,42.0
76,Lebanon,2020-05-13,0.0
77,US,2020-05-13,11305.0
78,Israel,2020-05-13,28.0
79,Georgia,2020-05-13,0.0
80,Dominican Republic,2020-05-13,49.0
81,Maldives,2020-05-13,0.0
82,Mauritius,2020-05-13,0.0
83,Uzbekistan,2020-05-13,0.0
84,Finland,2020-05-13,28.0
85,Lithuania,2020-05-13,0.0
86,Djibouti,2020-05-13,0.0
87,"Korea, South",2020-05-13,0.0
88,United Kingdom,2020-05-13,3465.0
89,Central African Republic,2020-05-13,0.0
90,Syria,2020-05-13,0.0
91,Guinea-Bissau,2020-05-13,0.0
92,Nepal,2020-05-13,0.0
93,Australia,2020-05-13,0.0
94,Iran,2020-05-13,350.0
95,Mongolia,2020-05-13,0.0
96,France,2020-05-13,1246.0
97,Sri Lanka,2020-05-13,0.0
98,Saint Vincent and the Grenadines,2020-05-13,0.0
99,Barbados,2020-05-13,0.0
100,Moldova,2020-05-13,42.0
101,Belarus,2020-05-13,35.0
102,United Arab Emirates,2020-05-13,56.0
103,Malawi,2020-05-13,0.0
104,New Zealand,2020-05-13,0.0
105,Andorra,2020-05-13,0.0
106,Gabon,2020-05-13,0.0
107,Holy See,2020-05-13,0.0
108,Papua New Guinea,2020-05-13,0.0
109,Ethiopia,2020-05-13,0.0
110,Angola,2020-05-13,0.0
111,Sao Tome and Principe,2020-05-13,0.0
112,Niger,2020-05-13,7.0
113,Vietnam,2020-05-13,0.0
114,Kenya,2020-05-13,14.0
115,Iceland,2020-05-13,0.0
116,Congo (Kinshasa),2020-05-13,14.0
117,Burundi,2020-05-13,0.0
118,Senegal,2020-05-13,7.0
119,Bahamas,2020-05-13,0.0
120,Austria,2020-05-13,14.0
121,Brazil,2020-05-13,4473.0
122,Pakistan,2020-05-13,168.0
123,Kuwait,2020-05-13,49.0
124,Timor-Leste,2020-05-13,0.0
125,Netherlands,2020-05-13,378.0
126,Liechtenstein,2020-05-13,0.0
127,Slovakia,2020-05-13,0.0
128,Qatar,2020-05-13,0.0
129,Iraq,2020-05-13,14.0
130,Uganda,2020-05-13,0.0
131,Bosnia and Herzegovina,2020-05-13,28.0
132,Paraguay,2020-05-13,0.0
133,Germany,2020-05-13,644.0
134,South Africa,2020-05-13,56.0
