location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,4605,1939,2140,2519,2858,3123,3379,3576,3784,3966,4194,4377,4605,4796,4953,5097,5253,5427,5627,5872,6195,6710,7194,7803,2021-07-17,day
GB,350000,219788,239398,252852,270866,284481,295344,306428,318800,324860,332708,341313,350000,358908,368191,378039,388702,399930,409913,420791,434735,460219,485790,511963,2021-07-17,day
NL,5863,2986,3321,3639,4043,4341,4593,4821,5036,5243,5448,5653,5863,6080,6310,6556,6826,7129,7484,7918,8502,9446,10350,11511,2021-07-17,day
PL,458,276,300,316,342,365,382,395,410,422,435,446,458,469,484,496,513,531,554,581,615,672,717,775,2021-07-17,day
