location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,49394,33072,35205,37157,39551,41258,42671,43925,45083,46186,47259,48323,49394,50491,51632,52840,54146,55594,57255,59258,61885,66009,69823,74555,2021-03-06,day
PL,56871,36731,39267,41609,44514,46609,48357,49919,51373,52766,54131,55491,56871,58292,59782,61370,63100,65035,67276,70011,73651,79492,85035,92108,2021-03-06,day
