location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,16609,7580,8512,9410,10698,11609,12416,13134,13831,14546,15244,15890,16609,17349,18197,19068,20024,21144,22440,24090,26148,29566,32895,37454,2021-06-12,day
GB,31192,13710,15506,17360,19728,21503,23007,24411,25760,27119,28439,29795,31192,32652,34266,35990,37968,40168,42855,46279,51089,59257,67644,79280,2021-06-12,day
PL,2933,1467,1600,1955,2164,2293,2404,2500,2590,2677,2759,2845,2933,3024,3118,3219,3330,3450,3594,3764,4004,4386,4763,5229,2021-06-12,day
