location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,2299,1538,1643,1762,1876,1948,2015,2057,2100,2155,2207,2255,2299,2359,2405,2453,2501,2566,2633,2733,2857,3053,3209,3433,2021-07-17,day
DE,6400,3401,3796,4276,5008,5280,5452,5605,5839,6088,6240,6320,6400,6481,6564,6676,6834,7209,7651,8200,8948,10183,11392,12980,2021-07-17,day
GB,278943,197585,211528,220447,231284,238188,243822,248761,253676,262663,267808,274735,278943,283181,287628,297041,305613,310235,315464,324755,339405,363605,387257,416700,2021-07-17,day
IT,10146,4010,4642,5263,6084,6710,7252,7752,8230,8700,9171,9650,10146,10668,11225,11832,12507,13279,14195,15342,16919,19558,22178,25669,2021-07-17,day
NL,80786,24665,29732,34916,42023,47619,52593,57272,61829,66373,70995,75772,80786,86133,91929,98329,105557,113955,124094,137056,155307,186921,219509,264607,2021-07-17,day
PL,544,301,351,401,435,446,454,462,476,493,511,529,544,563,579,595,617,649,677,712,744,819,887,963,2021-07-17,day
SE,1091,170,228,293,391,476,557,636,717,802,891,987,1091,1207,1337,1485,1660,1872,2140,2501,3043,4069,5235,7018,2021-07-17,day
