location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,23370,14720,15905,16841,18265,19234,19929,20553,21074,21644,22205,22788,23370,23883,24480,25127,26080,26774,27739,28907,30673,33184,36064,38919,2021-08-14,day
GB,200128,148091,156312,163791,172913,179385,183692,186788,189612,192268,194822,197326,200128,203797,207717,210059,215104,221765,227842,236685,246676,263993,281113,298365,2021-08-14,day
PL,1243,1059,1084,1105,1133,1156,1171,1185,1199,1210,1220,1232,1243,1255,1264,1275,1289,1305,1318,1335,1355,1395,1429,1459,2021-08-14,day
