location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,128338,101229,105019,108412,112484,115332,117655,119692,121556,123313,125008,126674,128338,130028,131771,133601,135562,137715,140160,143072,146836,152626,157861,164209,2021-04-03,day
FR,287728,228008,236517,244089,253119,259401,264504,268961,273029,276852,280530,284135,287728,291367,295111,299031,303219,307805,312992,319150,327069,339170,350028,363090,2021-04-03,day
GB,39430,30052,31353,32521,33926,34911,35715,36422,37069,37680,38270,38850,39430,40020,40629,41269,41955,42709,43567,44590,45915,47958,49810,52061,2021-04-03,day
IT,152455,120812,125321,129332,134118,137446,140149,142512,144667,146693,148641,150552,152455,154383,156367,158444,160663,163093,165842,169104,173300,179712,185465,192387,2021-04-03,day
NL,54490,46087,47319,48405,49688,50572,51287,51907,52471,53000,53506,54000,54490,54986,55494,56023,56587,57202,57895,58712,59758,61341,62749,64426,2021-04-03,day
PL,213092,180095,184866,189090,194103,197574,200386,202836,205067,207160,209169,211136,213092,215070,217103,219227,221493,223969,226765,230076,234324,240792,246574,253503,2021-04-03,day
SK,6883,6127,6240,6339,6456,6535,6599,6655,6705,6751,6796,6840,6883,6926,6970,7017,7066,7119,7179,7249,7338,7473,7591,7732,2021-04-03,day
