location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,12224,7062,7812,8524,9336,10286,10794,11321,11697,11991,12071,12148,12224,12494,13061,13675,14353,15123,16028,17153,18680,20608,21889,23529,2021-07-24,day
GB,390000,280130,291651,306871,328180,341993,353568,361947,368140,373815,379281,384646,390000,395428,403129,412945,425225,434858,449514,471035,485936,502088,516531,533847,2021-07-24,day
PL,751,608,628,646,669,685,697,707,716,725,736,743,751,759,769,778,787,798,811,828,847,874,898,930,2021-07-24,day
