location,forecast_epiforecasts-EpiExpert,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,37564,21787,23444,24969,27719,29140,30550,31824,33054,34516,35487,36760,37564,38145,38743,39372,40046,40786,41626,42686,44831,48210,51346,55250,2021-08-21,day
GB,206820,159578,166866,173409,180689,184943,188531,192633,196401,199551,201358,202904,206820,210440,213835,216378,221549,226356,231738,238203,246643,259853,272053,284373,2021-08-21,day
IE,13332,10689,11067,11404,11804,12082,12308,12505,12684,12853,13015,13174,13332,13492,13657,13829,14013,14215,14442,14712,15058,15587,16061,16630,2021-08-21,day
NL,16134,12147,12703,13201,13799,14218,14560,14860,15134,15393,15643,15889,16134,16383,16640,16911,17200,17518,17879,18309,18864,19719,20492,21429,2021-08-21,day
PL,1312,1168,1189,1208,1230,1245,1258,1268,1278,1287,1295,1303,1312,1320,1328,1337,1346,1357,1368,1381,1398,1424,1447,1473,2021-08-21,day
