location,forecast_epiforecasts-EpiNow2,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,5101,1840,1978,2183,2534,2783,3093,3368,3680,3950,4301,4669,5101,5509,5986,6560,7062,7648,8451,9673,11164,13333,14854,15944,2021-08-21,day
BE,7280,791,970,1175,1689,2295,2850,3537,4179,4857,5599,6410,7280,8450,10018,11611,13491,15817,18796,23590,30270,39469,47974,58678,2021-08-21,day
BG,15349,7133,7576,8113,9010,9868,10707,11434,12151,12872,13572,14461,15349,16073,16793,17765,18672,19710,20815,22053,23858,26285,28024,29297,2021-08-21,day
CH,3518,250,293,365,512,706,942,1210,1524,1901,2416,2921,3518,4251,5312,6570,8095,10291,13177,17946,25139,38580,51368,62922,2021-08-21,day
CY,3326,869,918,1038,1252,1506,1718,1965,2213,2441,2695,2984,3326,3742,4121,4651,5353,6118,7038,8221,10127,13187,15338,17327,2021-08-21,day
CZ,2101,772,816,894,1023,1144,1251,1381,1493,1637,1772,1932,2101,2275,2453,2646,2882,3230,3610,4053,4653,5872,6755,7514,2021-08-21,day
DE,26139,7849,8570,9365,11163,12942,14668,16340,18187,19871,21825,23941,26139,28311,30889,33973,36969,40648,45528,52711,60785,74558,85563,93789,2021-08-21,day
DK,6397,2381,2550,2804,3196,3580,3941,4352,4730,5127,5527,5955,6397,6946,7575,8190,8966,9830,10774,12100,13843,16254,18026,19545,2021-08-21,day
EE,1227,435,468,516,604,681,766,849,917,992,1069,1150,1227,1319,1399,1507,1619,1730,1866,2031,2207,2532,2743,2910,2021-08-21,day
ES,75426,24329,26211,29398,34586,39463,43423,48376,52862,58127,62935,69171,75426,82684,89370,98627,107325,117718,131344,151132,174290,217963,251884,272645,2021-08-21,day
FI,9553,3177,3407,3824,4570,5257,5794,6382,7020,7633,8226,8881,9553,10421,11216,12127,13312,14358,16096,17864,20948,25855,28800,31196,2021-08-21,day
FR,145263,18605,20662,24316,33522,44106,53988,65698,80548,93930,108961,128026,145263,165796,193361,223146,269016,316178,388003,476519,616476,803845,987405,1152387,2021-08-21,day
GB,145001,61965,65066,69929,79941,87865,95969,103826,111561,119997,127044,135903,145001,157235,168992,181871,194942,211497,232968,256640,295383,352874,396268,444545,2021-08-21,day
GR,25349,10584,11182,12172,13789,15210,16744,17888,19339,20811,22225,23624,25349,26839,29033,31117,33909,36560,39630,43879,48759,56646,63574,66797,2021-08-21,day
HR,1719,874,908,958,1076,1170,1262,1333,1402,1480,1561,1643,1719,1801,1895,1993,2120,2252,2423,2631,2878,3243,3566,3786,2021-08-21,day
HU,115,13,15,18,25,32,40,49,59,69,81,97,115,141,171,203,243,288,357,469,621,889,1172,1447,2021-08-21,day
IE,11361,5463,5755,6166,6914,7553,8127,8591,9141,9657,10152,10759,11361,12001,12608,13293,14113,15098,15982,17360,19027,21772,23432,24745,2021-08-21,day
IS,1061,53,64,78,115,157,217,283,382,501,683,877,1061,1376,1659,2076,2648,3448,4246,5473,6776,9127,11059,12404,2021-08-21,day
IT,41207,19941,20715,22136,24702,26836,28909,30973,32946,35127,37054,39202,41207,43794,46117,48721,52190,55616,59952,65003,71677,81053,89083,95880,2021-08-21,day
LI,20,5,6,7,8,10,11,13,14,15,17,19,20,23,25,28,31,35,41,48,63,88,112,141,2021-08-21,day
LT,4791,1988,2106,2278,2555,2864,3141,3406,3635,3921,4205,4524,4791,5126,5465,5861,6396,6910,7514,8370,9522,11332,12290,13249,2021-08-21,day
LU,210,21,24,28,40,54,67,84,101,123,151,181,210,261,319,404,500,655,874,1202,1906,3423,5454,7548,2021-08-21,day
LV,832,435,460,491,532,577,618,652,687,719,753,791,832,866,909,949,1001,1053,1110,1182,1264,1394,1462,1550,2021-08-21,day
MT,326,64,69,80,100,120,140,162,186,213,246,280,326,375,431,514,601,732,890,1143,1545,2372,3046,3671,2021-08-21,day
NL,15813,4520,4831,5354,6580,7540,8447,9364,10432,11534,12836,14237,15813,17762,19740,22440,25838,29287,34115,40917,49536,62606,74982,84423,2021-08-21,day
NO,6376,2756,2972,3247,3706,4097,4441,4753,5015,5368,5685,5970,6376,6744,7146,7563,8066,8570,9161,9862,11023,12512,13803,14741,2021-08-21,day
PL,1366,613,668,717,819,909,981,1053,1111,1177,1245,1304,1366,1437,1511,1589,1675,1775,1888,2061,2260,2543,2777,2953,2021-08-21,day
PT,12797,8781,8994,9345,9855,10290,10693,11016,11362,11728,12067,12441,12797,13269,13688,14233,14793,15364,16017,16890,18187,19624,21001,21771,2021-08-21,day
RO,2704,1357,1412,1522,1706,1857,1962,2094,2213,2336,2453,2571,2704,2860,2978,3118,3281,3462,3696,3943,4272,4672,5018,5260,2021-08-21,day
SE,5910,574,668,840,1223,1596,1997,2457,2915,3481,4122,4981,5910,6893,8130,9793,11716,14351,18576,23350,30951,45403,58416,67324,2021-08-21,day
SI,1010,250,270,313,375,451,514,587,662,737,812,917,1010,1097,1201,1324,1455,1642,1851,2117,2486,3083,3532,3850,2021-08-21,day
SK,555,151,164,186,227,267,298,334,373,415,454,505,555,605,683,744,826,925,1035,1195,1393,1715,1920,2177,2021-08-21,day
