location,forecast_IEM_Health-CovidProject,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,9068,5964,6340,6691,7205,7538,7839,8071,8290,8497,8705,8873,9068,9238,9436,9614,9828,10059,10263,10608,11020,11735,12286,12816,2021-05-15,day
BE,20680,13008,13855,14867,16126,16916,17480,18079,18577,19038,19597,20134,20680,21169,21674,22219,22857,23595,24231,25154,26421,27920,29236,31257,2021-05-15,day
BG,5589,2509,2987,3351,3755,4051,4324,4585,4801,5000,5202,5358,5589,5771,5992,6203,6450,6736,7080,7417,7929,8656,9316,10199,2021-05-15,day
CH,10304,7476,7801,8107,8544,8881,9169,9419,9600,9774,9954,10147,10304,10455,10701,10918,11131,11365,11624,11887,12327,12933,13569,14178,2021-05-15,day
CY,2792,1700,1853,2009,2181,2292,2389,2463,2523,2590,2654,2723,2792,2850,2919,3002,3084,3151,3237,3363,3509,3712,3861,4099,2021-05-15,day
CZ,11511,5131,5847,6742,7784,8389,8955,9433,9849,10311,10717,11096,11511,11916,12322,12750,13323,13851,14587,15391,16304,17689,19101,20798,2021-05-15,day
DE,116615,54389,61925,69345,77684,84078,90365,94889,99038,103383,107362,111776,116615,121905,127200,132977,137004,143036,151053,159440,169832,190167,210311,226326,2021-05-15,day
DK,5225,1722,1982,2324,2789,3109,3464,3761,4057,4306,4584,4908,5225,5569,5928,6311,6758,7270,7773,8509,9462,10918,12236,14713,2021-05-15,day
EE,2292,1355,1477,1582,1718,1825,1904,1986,2048,2109,2167,2230,2292,2359,2418,2487,2558,2631,2737,2839,2986,3188,3382,3589,2021-05-15,day
ES,44720,28126,30471,32737,34906,36756,38163,39221,40283,41508,42625,43619,44720,45648,46596,47590,48736,49937,51707,53332,55632,59092,61804,65741,2021-05-15,day
FI,1408,802,903,969,1056,1123,1172,1214,1256,1292,1330,1369,1408,1450,1486,1521,1561,1610,1676,1751,1819,1929,2033,2210,2021-05-15,day
FR,131453,64559,71027,78962,89784,96712,101477,107316,112602,117550,122435,127106,131453,136041,140721,146202,151384,157165,163419,172482,183958,200738,216454,234838,2021-05-15,day
GB,14000,9497,10115,10674,11370,11837,12194,12541,12865,13145,13423,13715,14000,14270,14536,14881,15190,15528,15880,16374,17025,17932,18741,19531,2021-05-15,day
GR,13651,8569,9220,9939,10710,11172,11539,11919,12385,12744,13071,13361,13651,13987,14288,14627,14984,15453,15931,16517,17232,18326,19097,20264,2021-05-15,day
HR,10399,4623,5331,5959,6692,7358,7844,8263,8746,9192,9601,10025,10399,10899,11367,11842,12373,13004,13613,14470,15578,17073,18416,19837,2021-05-15,day
HU,8578,4939,5437,5918,6437,6807,7107,7443,7681,7914,8128,8339,8578,8833,9069,9312,9625,9906,10228,10618,11097,11810,12524,13530,2021-05-15,day
IE,3161,2221,2366,2462,2604,2702,2783,2855,2916,2987,3043,3101,3161,3217,3277,3335,3398,3463,3534,3623,3738,3918,4101,4298,2021-05-15,day
IS,39,22,25,27,29,31,32,33,35,36,37,38,39,40,41,42,43,44,46,47,49,52,56,60,2021-05-15,day
IT,65320,45240,47759,50780,53984,56379,58023,59402,60708,61934,63050,64112,65320,66252,67471,68736,69929,71512,73339,75343,77805,81576,85010,88114,2021-05-15,day
LI,40,16,19,21,24,27,28,30,32,34,36,38,40,41,43,45,47,49,52,56,59,65,72,78,2021-05-15,day
LT,8641,4844,5454,5947,6483,6880,7213,7500,7740,7949,8188,8426,8641,8901,9139,9388,9643,9949,10303,10662,11086,11765,12284,13202,2021-05-15,day
LU,996,544,592,641,713,759,804,833,869,897,929,960,996,1030,1067,1100,1131,1177,1222,1268,1347,1488,1581,1698,2021-05-15,day
LV,4590,2344,2677,2948,3282,3494,3702,3896,4050,4189,4329,4452,4590,4760,4929,5071,5250,5419,5647,5850,6196,6707,7117,7580,2021-05-15,day
MT,113,64,69,74,83,89,94,97,101,104,106,110,113,117,121,124,127,132,137,144,151,163,171,186,2021-05-15,day
NL,47978,32704,34916,36401,39058,40760,42127,43278,44329,45166,46128,47059,47978,48864,49804,50858,52047,53194,54498,56019,58325,61441,64125,67082,2021-05-15,day
NO,2660,1617,1744,1879,2045,2154,2231,2316,2390,2464,2522,2594,2660,2726,2799,2869,2949,3027,3144,3253,3403,3610,3770,4015,2021-05-15,day
PL,28961,16211,17715,19485,21185,22412,23526,24659,25574,26405,27090,28054,28961,29857,30849,31561,32612,33494,34785,36035,37855,40723,42976,45965,2021-05-15,day
PT,2362,1326,1465,1599,1725,1836,1925,1997,2074,2146,2214,2287,2362,2444,2512,2590,2677,2759,2860,3020,3179,3451,3661,3980,2021-05-15,day
RO,7492,5014,5431,5696,6071,6332,6539,6693,6900,7052,7195,7329,7492,7676,7821,7975,8127,8297,8487,8711,9019,9451,9760,10369,2021-05-15,day
SE,35358,18891,19990,21930,24883,26882,28290,29538,30770,31867,33108,34160,35358,36513,37506,38804,40017,41259,42905,44938,47744,51058,54068,56912,2021-05-15,day
SI,4473,2135,2435,2719,3077,3316,3493,3667,3821,3991,4170,4328,4473,4619,4766,4938,5079,5281,5527,5820,6162,6639,7090,7467,2021-05-15,day
SK,2564,1138,1316,1468,1659,1822,1953,2067,2199,2289,2388,2476,2564,2675,2775,2880,3008,3144,3301,3481,3705,4092,4523,5067,2021-05-15,day
