location,forecast_EuroCOVIDhub-ensemble,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
AT,47,0,0,0,8,20,27,36,40,42,44,46,47,48,50,52,54,58,67,74,86,122,167,220,2021-09-18,day
BE,57,0,0,0,0,0,18,30,44,49,53,56,57,58,61,65,70,84,96,117,184,298,566,700,2021-09-18,day
BG,386,154,216,262,302,323,347,369,378,380,383,385,386,387,389,392,394,403,425,449,470,510,556,618,2021-09-18,day
CH,31,0,0,0,0,8,17,22,25,28,30,30,31,32,32,34,37,40,45,54,78,115,160,190,2021-09-18,day
CY,15,6,7,8,10,11,13,14,14,15,15,15,15,15,15,15,16,16,17,19,20,22,23,24,2021-09-18,day
CZ,7,0,0,0,0,0,0,0,0,0,3,7,7,7,11,14,18,24,43,90,145,206,272,334,2021-09-18,day
DE,260,0,0,0,0,0,83,186,216,234,247,257,260,263,273,286,304,334,437,526,636,802,1002,1330,2021-09-18,day
DK,21,0,0,0,10,14,15,17,18,19,20,21,21,21,22,23,24,25,27,28,32,47,61,73,2021-09-18,day
EE,13,0,0,3,7,8,10,11,12,13,13,13,13,13,13,13,14,15,16,18,19,23,27,34,2021-09-18,day
ES,495,0,0,0,0,187,295,378,439,465,483,492,495,498,507,525,551,612,695,803,1188,1700,1935,2584,2021-09-18,day
FI,12,0,0,0,5,7,9,10,10,11,11,12,12,12,13,13,14,14,15,17,19,25,29,45,2021-09-18,day
FR,490,0,0,0,47,230,319,370,414,453,466,483,490,497,514,527,566,610,661,750,933,1214,1571,2053,2021-09-18,day
GB,983,0,0,0,350,584,787,896,929,957,966,982,983,984,1000,1009,1037,1070,1179,1382,1616,2106,2625,3252,2021-09-18,day
GR,298,122,190,217,242,265,278,282,291,295,297,298,298,298,299,301,305,314,318,331,354,379,406,474,2021-09-18,day
HR,65,0,0,4,29,40,53,56,61,62,64,65,65,65,66,68,69,74,77,90,101,126,145,158,2021-09-18,day
HU,25,0,0,0,0,0,0,8,18,22,24,25,25,25,26,28,32,42,58,85,119,226,277,401,2021-09-18,day
IE,43,0,0,0,15,24,31,36,37,41,42,43,43,43,44,45,49,50,55,62,71,111,134,238,2021-09-18,day
IS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2021-09-18,day
IT,419,0,0,0,16,92,195,280,357,377,395,410,419,428,443,461,481,558,643,746,822,1178,1563,1836,2021-09-18,day
LI,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,5,2021-09-18,day
LT,71,24,31,41,52,58,64,67,68,69,70,71,71,71,72,73,74,75,78,84,90,101,111,118,2021-09-18,day
LU,4,0,0,0,0,0,2,3,3,4,4,4,4,4,4,4,5,5,6,8,9,15,20,22,2021-09-18,day
LV,23,0,0,3,10,15,18,21,22,22,23,23,23,23,23,24,24,25,28,31,36,43,55,79,2021-09-18,day
MT,5,0,0,0,1,2,3,4,4,5,5,5,5,5,5,5,6,6,7,8,9,10,11,12,2021-09-18,day
NL,33,0,0,0,0,0,4,15,22,25,29,32,33,34,37,41,44,51,62,86,116,150,212,309,2021-09-18,day
NO,5,0,0,0,0,0,2,2,3,4,4,5,5,5,6,6,7,8,8,10,12,16,23,27,2021-09-18,day
PL,46,0,0,0,0,0,0,8,23,34,38,45,46,47,54,58,69,84,134,244,324,500,698,809,2021-09-18,day
PT,68,0,0,0,3,41,49,54,60,63,64,68,68,68,72,73,76,82,87,95,133,206,416,573,2021-09-18,day
RO,283,0,18,94,161,210,233,249,262,268,279,282,283,284,287,298,304,317,333,356,405,472,548,777,2021-09-18,day
SE,11,0,0,0,0,0,0,0,0,2,8,11,11,11,14,20,26,38,50,65,99,155,213,237,2021-09-18,day
SI,14,0,0,0,0,5,8,9,11,12,13,14,14,14,15,16,17,19,20,23,37,51,65,73,2021-09-18,day
SK,9,0,0,0,0,0,0,4,7,8,9,9,9,9,9,10,11,14,23,29,46,92,150,182,2021-09-18,day
