location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,2271,1529,1627,1716,1825,1903,1967,2024,2076,2126,2175,2223,2271,2321,2372,2427,2485,2550,2625,2715,2832,3016,3186,3396,2021-02-27,day
PL,1571,1228,1275,1318,1369,1405,1434,1460,1484,1507,1529,1550,1571,1593,1616,1640,1665,1694,1726,1764,1814,1892,1962,2049,2021-02-27,day
