location,forecast_EuroCOVIDhub-baseline,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
DE,2318,1552,1656,1750,1864,1944,2010,2068,2122,2172,2221,2270,2318,2368,2419,2473,2531,2596,2669,2757,2872,3051,3215,3417,2021-03-06,day
PL,1167,815,861,904,955,992,1023,1050,1075,1099,1122,1144,1167,1191,1215,1241,1269,1300,1336,1378,1434,1522,1604,1705,2021-03-06,day
