location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,2082,1509,1582,1613,1722,1760,1813,1848,1890,1932,1960,1988,2030,2058,2093,2128,2170,2229,2282,2369,2457,2719,3155,3406,2021-09-11,day
