location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,93100,46290,46705,47459,48464,63699,65470,66591,74012,75174,76737,80212,93100,94685,111950,113568,114575,115493,116609,118198,155056,157249,158862,159751,2021-04-24,day
