location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,10700,6379,6616,7021,8026,8771,9345,9772,10094,10325,10480,10647,10822,11018,11200,11487,11753,12040,12281,12551,12922,13348,13608,13909,2021-05-29,day
