location,forecast_MOCOS-agent1,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99,target_date,type
PL,8767,7119,7201,7388,7714,7948,8057,8190,8274,8358,8449,8582,8680,8837,8939,9145,9226,9345,9499,9723,9912,10143,10302,10665,2021-10-09,day
